,Quote,Genre,Category
664,“Love is spelt T.I.M.E.”,"love,spirituality,time",Time
665,"“But words are things, and a small drop of ink,      Falling like dew, upon a thought, produces That which makes thousands, perhaps millions, think;      ’T is strange, the shortest letter which man uses Instead of speech, may form a lasting link      Of ages; to what straits old Time reduces Frail man, when paper — even a rag like this, Survives himself, his tomb, and all that’s his.”","books,death,literature,poetry,reading,time,words",Time
666,"“The concept of time, as it’s commonly understood by normalpeople with normal jobs and normal goddamn lives, doesn’texist on the road. The nights spread out like the dark,godforsaken highways that distinguish them, and the days runtogether like Thanksgiving dinner smothered in gravy. Younever really know where you are or what time it is, and the outsideworld starts to fade away.It’s cool.”","road-trip,time",Time
667,“Everyday is one less day.”,"aging,life,time",Time
668,"“What is this life if, full of care, We have no time to stand and stare.”","life,poetry,time",Time
669,“There is only now. And look! How rich we are in it.”,"past,present-moment,time,time-management",Time
670,"“You can’t buy time, Nick. Ever. It’s the only thing in life you can’t get most of, and it’s the one thing that will mercilessly tear you up when it’s gone. It takes no pity on no soul and no heart.”","heart,life,pity,time",Time
671,"“Occasionally we all do wrong things from right motives. Only time can prove us right or wrong. The past is the past. Nothing can change it now, and who is to say that it was all wrong, anyway?”","right,time,wrong",Time
672,"“So one must be resigned to being a clock that measures the passage of time, now out of order, now repaired, and whose mechanism generates despair and love as soon as its maker sets it going? Are we to grow used to the idea that every man relives ancient torments, which are all the more profound because they grow comic with repetition? That human existence should repeat itself, well and good, but that it should repeat itself like a hackneyed tune, or a record a drunkard keeps playing as he feeds coins into the jukebox...”","creationism,cycles,despair,emotion,fear,free-will,hopelessness,humanity,inevitability,life,love,mankind,repetition,resignation,science,time",Time
673,"“I do not know what she was thinking, but I was remembering the years we have lived together, yet never together, and what a waste they have been--of each other, and of love, which is the most unpardonable waste there is. Love and time, those are the only two things in all the world and all of life that cannot be bought, but only spent.”","love,time,waste",Time
674,"“Now I wonder if it means that the future is a place, or like a place, that I could go to; that is go to in some way otherthan just getting older.”","age,future,life,place,time",Time
675,"“We're both thieves, Harvey Swick. I take time. You take lives. But in the end we're the same: both Thieves of Always.”","comparison,thief-of-always,time",Time
676,"“Actuality is when the lighthouse is dark between flashes: it is the instant between the ticks of the watch: it is a void interval slipping forever through time: the rupture between past and future: the gap at the poles of the revolving magnetic field, infinitesimally small but ultimately real. It is the interchronic pause when nothing is happening. It is the void between events.”","change,interval,renewal,sunyata,the-shape-of-time,time",Time
677,“I can't talk you in terms of time --your time and my time are different”,time,Time
678,"“Maybe nothing ever happens once and is finished. Maybe happen is never once but like ripples maybe on water after the pebble sinks, the ripples moving on, spreading, the pool attached by a narrow umbilical water-cord to the next pool which the first pool feeds, has fed, did feed, let this second pool contain a different temperature of water, a different molecularity of having seen, felt, remembered, reflect in a different tone the infinite unchanging sky, it doesn’t matter: that pebble’s watery echo whose fall it did not even see moves across its surface too at the original ripple-space, to the old ineradicable rhythm”","life,time",Time
679,“Time heals even the deepest wounds.”,"heals,time,wounds",Time
680,“Procrasdemon will steal the most valuable asset you have - time.”,"procrasdemon,procrastinating-on-your-dreams,procrastinating-on-your-goals,procrastination,time,time-management,valuable-asset,valuable-time",Time
681,"“The humans live in time but our Enemy destines them to eternity. He therefore, I believe, wants them to attend chiefly to two things, to eternity itself, and to that point of time which they call the Present. For the Present is the point at which time touches eternity. Of the present moment, and of it only, humans have an experience analogous to the experience which our Enemy has of reality of whole; in it alone freedom and actuality are offered to them. ”","eternity,time",Time
682,"“Above a certain level of income, the relative value of material consumption vis-a-vis leisure time is diminished, so earning a higher income at the cost of working longer hours may reduce the quality of your life. More importantly, the fact that the citizens of a country work longer than others in comparable countries does not necessarily mean that they like working longer hours. They may be compelled to work long hours, even if they actually want to take longer holidays.”","income,leisure,quality-of-life,time,work",Time
683,“فأنا بدون القراءة، قراءة أي شيء، شأني شأن مدمن لا يجد سيجارة. لا أعرف كيف أنسى الوقت وأجعله غير مسموع في انتظام قلبي ونفسي.”,"books,reading,time",Time
684,“Is it later yet?”,"fate-destiny,love,time",Time
685,“agar vaght ra talaf konid zamani fara miresad ke vaght shoma ra talaf mikonad.”,time,Time
686,“Time turns our lies into truths.”,"lies,time,truth",Time
687,"“A person, for example, reads in adulthood a book that is important for him, and it makes him say, ""How could I have lived without reading it!"" and also, ""What a pity I did not read it in my youth!"" Well, these statements do not have much meaning, especially the second, because after he has read that book, his life becomes the life of a person who has read that book, and it is of little importance whether he read it early or late, because now his life before that reading also assumes a form shaped by that reading.”","life,reading,time",Time
688,"“Time is passing. My life is moving on, no matter how much I want it to stay the same.”","life,time",Time
689,"“There is simply no problem of life; it is absolutely purposeless play; it doesn't have to continue; there is no reason whatever to explain it, for explanations are just another form of complexity, a new manifestation of life on top of life, gestures gesturing. If there is any problem at all it is to find out how people come to think there is a problem, whatever made them imagine that life is serious. Basically there is the gesture. Time, space, multiplicity are all complications of it. Pain and suffering are very far-out forms of play, and there just isn't anything at all to be afraid of. There isn't any ego. The ego is a kind of flip, knowing that you know — like being afraid of being afraid. It's a curlicue, an extra jazz to things, a sort of double take or reverberation, a dithering of consciousness which is the same as anxiety.”","anxiety,consciousness,ego,fear,pain,play,suffering,time",Time
690,"“Grief ... gives life a permanently provisional feeling. It doesn't seem worth starting anything. I can't settle down. I yawn, I fidget, I smoke too much. Up till this I always had too little time. Now there is nothing but time. Almost pure time, empty successiveness.”","emptiness,grief,senselessness,time",Time
691,"“Time doesn't heal all wounds, only distance can lessen the sting of them.”","battles,closure,fights,forgiveness,healing,hurt,ignored,lack-of-communication,living-with-pain,not-forgetting,not-knowing,not-letting-go,resentment,time,timing,unresolved-issues,waiting,wondering,wounds",Time
692,“Can't bring back time. Like holding water in your hand.”,time,Time
693,"“Whatever your passion is, keep doing it. Don't waste time chasing after success or comparing yourself to others. Every flower blooms at a different pace. Excel at doing what your passion is and only focus on perfecting it. Eventually people will see what you are great at doing, and if you are truly great, success will come chasing after you.”","achievement,ambition,attitude,blooms,chase,comparing-to-others,comparison,comparison-to-others,doubt,drive,excel,excellent,faith,fear,flower,focus,great,greatness,insecurity,life,motivation,passion,passionate,skill,success,successful,time,waste-time,willpower",Time
694,“Anyone who believes that a second is faster than a decade did not live life.”,"life,live-life,time",Time
695,"“Whatever I learned,Whatever I knew,Seems like those faded years of childhood that flew,Away in some dilemma,Always in some confusion,The purpose of this life,Seems like an illusion!”","breakup,breakups,childhood,confusion,dilemma,experience,hurt,illusion,information,knowledge,life,love,love-story,lovers,memories,memory,pain,philosophy,separation,time",Time
696,"“We both wondered whether these contradictions that one can't avoid if one begins to think of time and space may not really be proofs that the whole of life is a dream, and the moon and stars bits of nightmare.”","dream,horror,moon,reality,space,stars,time",Time
697,“There is so little time. We need to make every moment count.”,"life,love,special,time",Time
698,"“The moment seemed endless, but it was probably only half that.”","anticipation,humor,relativity,suspense,time",Time
699,“Each moment spent on this bright blue planet is precious so use it carefully.”,"earth,life-lessons,spent,time",Time
700,"“Most of us take for granted that time flies, meaning that it passes too quickly. But in the mindful state, time doesn't really pass at all. There is only a single instant of time that keeps renewing itself over and over with infinite variety.”","mindfulness,time",Time
701,"“Is déjà vu actually the specter of false timelines that never happened but did, casting their shadows upon reality?”","deja-vu,memories,reality,science-fictionce,time,time-travel,timelines",Time
702,“Day is just a collection of hours.”,"clock,day,time",Time
703,“I congratulate myself on not having arrived into the world until the present time. This age suits my taste.”,time,Time
704,"“A relationship that is truly genuine does not keep changing its colors. Real gold never rusts. If a relationship is really solid and golden, it will be unbreakable. Not even Time can destroy its shine.”","artificial,authentic,business,business-partners,colors,dating,friends,friendship,genuine,gold,golden,life,love,love-quotes,love-relationships,loving,marriage,married,partnerships,precious,precious-metals,real,relationship-quotes,relationships-101,relationships-advice,rust,shine,sincere,solid,test-of-love,time,true,true-love,true-relationships,truth,unbreakable",Time
705,“We have to forego some good things in order to choose others that are better or best because they develop faith in the Lord Jesus Christ and strengthen our families.”,"family,spirit,time",Time
706,“Time is merely a feature of our memories and expectations.”,"avicenna,ibn-sina,time",Time
707,"“Let your heart shine even more than your face. The beautiful contents of your heart can never be forgotten, but your face will be a history.”","beauty,contents,contribution,creation,death,eternal,eternal-life,forever,history,immortality,inspiration,life,love,stages,time",Time
708,"“Time doesn't stop or give warning. It simply ticks along, marking time, ignoring humanity.”",time,Time
709,"“If you work without being distracted, you can do so much in one hour. Something that is not even achievable in a month, especially if you are not living with a Procrasdemon – a blood curdling time-wasting machine.”","achievements,life-wasting,procrasdemon,procrastination,procrastinator,productivity,productivity-quotes,time,time-management",Time
710,"“Maybe you will be able to rebuild everything you have lost. But time, my friend, is always ticking. And remember, no matter what you do, you will never be able to win it back again.”","limited-time,procrastination-quotes,time,time-is-priceless,time-is-running-out,time-management,valuable-time,valuable-time-of-your-life",Time
711,"“In this world, one of the biggest illusions that we live in is that we have unlimited time. With that mindset, we are uncontrolled to waste it as much as we can.”","procrastinating-on-your-dreams,procrastinating-on-your-goals,procrastination,procrastination-quotes,time,time-management,valuable-time,valuable-time-of-your-life",Time
712,"“Procrasdemon has the power to actually make you waste your entire life doing purposeless things, and the worst part is that you won't even be aware of this.”","life-wasting,procrasdemon,procrastination,procrastinator,purposeless-life,time,time-management",Time
713,“Opportunity makes the man”,time,Time
714,"“Given that life is so short, do I really want to spend one-ninetieth of my remaining days on earth reading Edward Gibbon?”",time,Time
715,"“Have you heard the story of the man who wasted his life taking drugs and playing Sudoku, and when he realized that he could do something meaningful, he worked hard and even got his time back? There isn’t one because you can’t get your time back.”","limited-time,procrastination-quotes,time,time-is-priceless,time-is-running-out,time-management,valuable-time,valuable-time-of-your-life",Time
716,"“Миналото е въпрос на тълкуване. Бъдещето е илюзия. Светът не се движи като по права черта през времето и не върви от миналото към бъдещето. Обратното, времето се движи на безкрайни спирали през и вътре в нас.Вечността не е безкрайно време, тя е безвремие.Ако искаш да постигнеш вечно просветление, премахни от съзнанието си миналото и бъдещето и живей в настоящия миг.”","eternity,future,life,past,time",Time
717,“Time is non-renewable.”,"limited-time,procra-procrast-procrastination,procrastination-quotes,time,time-is-priceless,time-is-running-out,time-management,valuable-time,valuable-time-of-your-life",Time
718,“The time you profligate in procrastinating is the actual wealth you are wasting.”,"limited-time,procrastination-quotes,time,time-is-priceless,time-is-running-out,time-is-wealth,time-management,valuable-time,valuable-time-of-your-life",Time
719,“Love is circumstantial; we can love anyone if need be; and losing the one we love is the singular catastrophe. Time does not heal it. Every present moment yearns for even the roughest past.”,"anyone,catastrophe,circumstantial,grief,heal,loss,love,need,past,present,time,yearning",Time
720,“The most inefficient and self-harming thing a person can do is go out looking for love. Let it find you when the time is right and you're out doing what you love to do. Only then will you find it in its truest form.”,"efficiency,inefficient,life,love,patience,searching,self-harm,soul-searching,time,timing,truth,waiting",Time
721,“The days weren't long enough for the reading she wanted to do.”,"books,reading,time",Time
722,"“Nothing makes time pass or shortens the way like a thought that absorbs in itself all the faculties of the one who is thinking. External existence is then like a sleep of which this thought is the dream. Under its influence, time has no more measure, space has no more distance.”","daydreaming,thoughts,time",Time
723,“Does our purpose on Earth directly link to the people whom we end up meeting? Are our relationships and experiences actually the required dots that connect and then lead us to our ultimate destinies?”,"anxiety,art,beach,born-ready,cape-cod,coming-of-age,constellations,depression,destiny,fate,friends,girls,growing,growing-up,healing,hope,inspiration,jennifer-elisabeth,learning,life,love,lovers,ocean,pray,prayer,red-thread,red-thread-of-destiny,red-thread-of-fate,self-acceptance,self-love,self-reflection,soul,soul-mates,stars,teenagers,teens,time,universe,wish",Time
724,"“... the river is everywhere at once, at the source and at the mouth, at the waterfall, at the ferry, at the rapids, in the sea, in the mountains, everywhere at once, and that there is only the present time for it, not the shadow of the past, not the shadow of the future.”","philosophy-of-life,time",Time
725,“Time obliterates the fictions of opinion and confirms the decisions of nature.”,"nature,opinion,time",Time
726,"“A while ago?” Anaxantis asked. “Yes, he raped me a while ago. Exactly nine months and two days ago. What's that? Nine months or nine minutes. It's the same. And it is in the past, you say? Then why is it still happening, every day, every time I close my eyes? Every time I hear someone behind me, and I don't know who it is? How is it that I get an almost irresistible urge to kill anyone who happens to touch me unexpectedly? Tell me, Hemarchidas, how do I forgive, let alone forget, something that is still happening, that keeps happening over and over? How? How do I do that?”","forgive,forgiveness,forgiving,kill,killing,rape,rape-survivor,raped,time",Time
727,"“Time has a different meaning for me, and these events that seem so monumental in the moment will one day be nothing more than a line in a scroll. These humans are but letters to be inked into history. A hundred years from now, I will be free. I will have forgotten their names and faces, and the struggles they have will not matter. Time has a way of burying things, shifting like the desert and swallowing entire civilizations, erasing them from map and memory. Always, in the end, everything returns to dust.”","civilization,desert,dust,people,time",Time
728,“Every flower blooms at a different pace.”,"ambition,aptitude,bloom,flower,growth,level,life,mindset,pace,speed,success,successful,suzy-kassem,time",Time
729,"“These wrinkles are nothingThese gray hairs are nothing,This stomach which sagswith old food, these bruisedand swollen ankles, my darkening brain,they are nothing.I am the same boymy mother used to kiss.”","ageing,poetry,time",Time
730,"“If the whole world I once could seeOn free soil stand, with the people freeThen to the moment might I say,Linger awhile. . .so fair thou art.”","freedom,moments,passage-of-time,time,world",Time
731,"“As a breath on glass, -As witch-fires that burn,The gods and monsters pass,Are dust, and return.(“The Face of the Skies”)”","gods,history,monsters,time",Time
732,"“Our nemesis is time, against which we have a single ally, memory, and even it betrays us.”","betrayal,memory,time",Time
733,"“The thought came over me that never would one full and absolute moment, containing all the others, justify my life, that all of my instants would be provisional phases, annihilators of the past turned to face the future, and that beyond the episodic, the present, the circumstantial, we were nobody.”","provisionality,self,time",Time
734,"“It has been a week since Ami died and this morning I woke suddenly hours before dawn, indeed the same hour as when my mother died. It was not a dream that woke me, but a thought. And with that thought I could swear I heard Ami's voice. But I am not frightened. I am joyous. Joyous with realization. For I cannot help but think what a lucky person I am. Imagine that in all the eons of time, in all the possible universes of which Dara speaks, of all the stars in the heavens, Ami and I came together for one brief and shining sliver of time. I stop. I think. Supposing in the grand infinity of this universe two particles of life, Ami and me, swirl endlessly like grains of sand in the oceans of the world -- how much of a chance is there for these two particles, these two grains of sand, to collide, to rest briefly together... at the same moment in time? That is what happened with Ami and me... this miracle of chance.”","chance,death,gratitude,love,mother,space,time",Time
735,"“Maybe the more emotions a person experiences in their daily lives, the longer time seems to feel to them. As you get older, you experience fewer new things, and so time seems to go by faster.”","life,time",Time
736,"“When a country is defeated, there remain only mountains and rivers, and on a ruined castle in spring only grasses thrive. I sat down on my hat and wept bitterly till I almost forgot time.A thicket of summer grassIs all that remainsOf the dreams and ambitionsOf ancient warriors.”","change,death,defeat,endings,time,weeping",Time
737,“Every second counts”,"life,time",Time
738,"“If ever I to the moment shall say:Beautiful moment, do not pass away!Then you may forge your chains to bind me,Then I will put my life behind me,Then let them hear my death-knell toll,Then from your labours you'll be free,The clock may stop, the clock-hands fall,And time come to an end for me!”",time,Time
739,"“Nature never rushes, yet everything gets done.”","completion,nature,patience,rushing,time",Time
740,"“She needed Andrew Simpson Smith, it was that simple. And he had spent his life training to help people like her. Gods. ""Okay, Andrew. But let's leave today. I'm in a hurry.""""Of course. Today."" He stroked the place where his slight beard was beginning to grow. ""These ruins where your friends are waiting? Where are they?""Tally glances up at the sun, still low enough to indicate the eastern horizon. After a moment's calculation, she pointed off to the northwest, back toward the city and beyond that, the Rusty Ruins. ""About a week's walk that way."" ""A week?""""That means seven days.""""Yes, I know the gods' calendar,"" he said huffily. ""But a whole week?""""Yeah. That's not so far, is it?"" The hunters had been tireless on their march the night before. He shook his head, an awed expression on his face. ""But that is beyond the edge of the world.”","border,funny,time,world",Time
741,"“Endings are abstruse, mystic and unreal. They are but depleted beginnings purposed to be substituted with newer ones.A transition of outlook and time, similar to our differing moods before and after slumber. Before the act we witness an exhaustion, a sulkiness but on gaining consciousness, we’re rejuvenated and good humored. The wakefulness is the new beginning whereas the tension the disturbance we perceive each night is the weariness of the beginnings, of each day. So there never really is an end, all that there are are beginnings.Beginnings which are promising, which offer hope, which have a new leash on life, which neither denounce nor belittle rather soothe and console by reconstructing the broken pieces of yesterday, mending them and reinforcing them with courage and beauty like never before.”","beauty,beginning,broken,courage,disturbance,ending,exhaustion,hope,mend,slumber,tension,time,weariness",Time
742,"“They say time will make all this go away. But it's time that's taken my tomorrow, and turned them into yesterday.”",time,Time
743,“This was long before the term 'single-parent family' came into use; back then it was a 'broken home'...”,"family,history,time",Time
744,“What we call 'time' isn't chronological but spatial; what we call 'death' is merely a transition between different kinds of matter.”,"chronology,death,matter,space,time",Time
745,"“What makes the prospect of death distinctive in the modern age is the background of permanent technological and sociological revolution against which it is set, and which serves to strip us of any possible faith in the permanence of our labours. Our ancestors could believe that their achievements had a chance of bearing up against the flow of events. We know time to be a hurricane. Our buildings, our sense of style, our ideas, all of these will soon enough be anachronisms, and the machines in which we now take inordinate pride will seem no less bathetic than Yorick's skull.”","achievements,anachronisms,death,permanence,revolution,sociology,technology,time,work",Time
746,“Punctuality is the thief of time.”,"punctuality,time",Time
747,“Laiki nav svarīgi. Svarīgs ir cilvēks.”,"human-being,time",Time
748,"“When men shake hands with time, time crushesThem like tumblers; little pieces of glass.”","death,dissolution,mortality,time",Time
749,“Time is like the Mississippi River. It only flows in one direction. You can never go back.”,"choices,life,time",Time
750,"“There is a time in the life of every boy when he for the first time takes the backward view of life. Perhaps that is the moment when he crosses the line into manhood. The boy is walking through the street of his town. He is thinking of the future and of the figure he will cut in the world. Ambitions and regrets awake within him. Suddenly something happens; he stops under a tree and waits as for a voice calling his name. Ghosts of old things creep into his consciousness; the voices outside of himself whisper a message concerning the limitations of life. From being quite sure of himself and his future he becomes not at all sure. If he be an imaginative boy a door is torn open and for the first time he looks out upon the world, seeing, as though they marched in procession before him, the countless figures of men who before his time have come out of nothingness into the world, lived their lives and again disappeared into nothingness. The sadness of sophistication has come to the boy. With a little gasp he sees himself as merely a leaf blown by the wind through the streets of his village. He knows that in spite of all the stout talk of his fellows he must live and die in uncertainty, a thing blown by the winds, a thing destined like corn to wilt in the sun.”","ambition,future,ghosts,life,manhood,nothingness,regret,sophistication,time,uncertainty",Time
751,“Things take the time they take.Don't worry.How many roads did St. Augustine follow before he became St. Augustine?”,time,Time
752,"“There are little pockets of old time in London, where things and places stay the same, like bubbles in amber,” she explained. “There’s a lot of time in London, and it has to go somewhere—it doesn’t all get used up at once.” “I may still be hung over,” sighed Richard. “That almost made sense.”",time,Time
753,"“The time would not pass. Somebody was playing with the clocks, and not only the electronic clocks but the wind-up kind too. The second hand on my watch would twitch once, and a year would pass, and then it would twitch again.There was nothing I could do about it. As an Earthling I had to believe whatever clocks said -and calendars.”","clocks,human,life,slaughterhouse-five,time",Time
754,"“After long enough, everyone in the world will be you enemy.”","enemies,enemy,life,time",Time
755,"“I have not been able to discover whether there exists a precise French equivalent for the common Anglo-American expression 'killing time.' It's a very crass and breezy expression, when you ponder it for a moment, considering that time, after all, is killing us.”","death,english-language,french,time",Time
756,"“Our days are numbered. One of the primary goals in our lives should be to prepare for our last day. The legacy we leave is not just in our possessions, but in the quality of our lives. What preparations should we be making now? The greatest waste in all of our earth, which cannot be recycled or reclaimed, is our waste of the time that God has given us each day.”","legacy,life,time",Time
757,"“I got tired of feeling like Dracula. I wanted to see some daylight, and not just at six o’clock in the morning.”","night,time,tired",Time
758,“A man that is young in years may be old in hours if he have lost no time. ”,"age,life,time",Time
759,"“When the last autumn of Dickens's life was over, he continued to work through his final winter and into spring. This is how all of us writers give away the days and years and decades of our lives in exchange for stacks of paper with scratches and squiggles on them. And when Death calls, how many of us would trade all those pages, all that squandered lifetime-worth of painfully achieved scratches and squiggles, for just one more day, one more fully lived and experienced day? And what price would we writers pay for that one extra day spent with those we ignored while we were locked away scratching and squiggling in our arrogant years of solipsistic isolation?Would we trade all those pages for a single hour? Or all of our books for one real minute?”","age,charles-dickens,death,life,old-age,regret,time,writers,writing",Time
760,"“If you don't make the time to work on creating the life you want, you're eventually going to be forced to spend a LOT of time dealing with a life you don't want.”","inspirational,inspirational-quotes,life,motivation,motivational,reality,time",Time
761,"“God schedules a birthday, not man.”","birth,calendar,children,hurry,life,patience,providence,time",Time
762,"“Sometimes exhaustion is not a result of too much time spent on something, but of knowing that in its place, no time is spent on something else.”","doing-something,doing-something-else,exhausted,exhaustion,not-doing,time,tired,tiredness,wasting-time",Time
763,"“Time has always been the greatest ally to Truth, because Time eventually relieves and reveals all.”","adversity,ally,death,heal,healing,hide,life,overcoming-adversity,pain,reveal,sickness,suffering,time,truth,wounds",Time
764,"“… for overstrong was the command to hold fast to each smallest particle of time, to the smallest particle of every circumstance, and to embody all of them in memory as if they could be preserved in memory through all deaths for all times.”","death,memory,time",Time
765,"“Time is a great teacher, but unfortunately it kills all its pupils ...”",time,Time
766,"“Had we but world enough, and time”","life,living,poetry,time",Time
767,"“Perhaps life is like an hour glass, with dear ones the sand that slips from the upper glass--the earth--into the second--eternity.”","life,mortality,time",Time
768,“I guarantee you that after you die you will not say 'I spent too much time praying; I wish I had watched more TV instead.”,"faith,prayer,time",Time
769,“Time is like a river flowing endlessly through the universe. And if you poled your flatboat in that river you might fight your way against the current and travel upstream into the past. Or go with the flow and rush into the future. This was in a less cynical time before toxic waste dumping and pollution filled the waterway of Chronus with the detritus of empty hours wasted minutes years of repetition and time that has been killed.”,time,Time
770,"“You can never heal completely. The scars will always stay behind, just to remind how cruel the time was once to you. But someday, you will learn to see beauty in the world that gave you these scars. And your eyes will shine with no lies in it. That day, you become beautiful. With baring all the scars, Which you always tried to hide from everyone.”","beauty,cruel,eyes,heal,hide,learn,lie,scars,someday,stay,time,world",Time
771,"“The snow filled the air with a soft grey-blue mist, softening the wind and gunfire, bringing the earth and sky together into one swaying blur.The snow fell on Bach's shoulders; it was as though flakes of silence were falling on the still Volga, on the dead city, on the skeletons of horses. It was snowing everywhere, on earth and on the stars; the whole universe was full of snow. Everything was disappearing beneath it: guns, the bodies of the dead, filthy dressings, rubble, scraps of twisted iron.This soft, white snow settling over the carnage of the city was time itself; the present was turning into the past, and there was no future.”","death,time,winter",Time
772,"“What could I say? Maybe this: the man hunched over his motorcycle can focus only on the present instant of his flight; he is caught in a fragment of time cut off from both the past and the future; he is wrenched from the continuity of time; he is outside time; in other words, he is in a state of ecstasy; in that state he is unaware of his age, his wife, his children, his worries, and so he has no fear, because the source of fear is in the future, and a person freed of the future has nothing to fear.”","czech,existential-dread,modernism,speed,time",Time
773,“The future is a split second away.”,"future,time",Time
774,“If you have sixty seconds worth of distance...run!”,"energy,time,work",Time
775,"“I have no regrets in my life, but this. That we did not have time.”","heartbroken,hopeful,inspirational,love,time",Time
776,"“Time and sunshine healed a sore, but the process was slow, and new boils appeared if I didn't stay dry.”","healing,life-of-pi,metaphor,pain,suffering,time",Time
777,"“But even in his dissatisfaction he could not quiet the feeling that time was like a flash flood, so full, so brimming with things that must be done at once, but running out all the same, leaving an emptiness, a dry ditch in its wake.”","emptiness,fleeting,time",Time
778,“You lose track of time when you're deep in conservation with an otherworldly being made of pure Loric energy.”,"legacy,lorien-legacies,mgg,pittacus-lore,six,the-fate-of-ten,time",Time
779,“Time resumed. Time had a way of doing that.”,time,Time
780,"“THE FOUR HEAVENLY FOUNTAINSLaugh, I tell youAnd you will turn backThe hands of time.Smile, I tell youAnd you will reflectThe face of the divine.Sing, I tell youAnd all the angels will sing with you!Cry, I tell youAnd the reflections found in your pool of tears -Will remind you of the lessons of today and yesterdayTo guide you through the fears of tomorrow.”","age,aging,angel,angels,aspiration,attitude,clock,cry,crying,divine,elder,elderly,enjoy,face,failure,fear,fears,fountains,future,god,god-streams,growing-old,hands-of-time,heaven,heavenly,inspiration,lake,laugh,laughing,laughter,life,life-abd-living,life-philosophy,living,living-in-the-present,living-life,living-well,old,past,play,playing,pond,pool,positive,present,reflect,reflection,river,senior,sing,singing,smile,smiling,social,stream,tear,tears,time,today,tomorrow,years,yesterday,young,youth",Time
781,“I fantasize the night sky to be like a cosmic blue print of my life as I close my eyes and unbutton my heart…. just in case anyone up there is listening.”,"anxiety,art,beach,born-ready,cape-cod,coming-of-age,constellations,depression,destiny,fate,friends,girls,growing,growing-up,healing,hope,inspiration,jennifer-elisabeth,learning,life,love,lovers,ocean,pray,prayer,red-thread,red-thread-of-destiny,red-thread-of-fate,self-acceptance,self-love,self-reflection,soul,soul-mates,stars,teenagers,teens,time,universe,wish",Time
782,"“Something, somewhere, knows what’s best for me and promises to keep sending me people and experiences to light my way as long as I live in gratitude and keep paying attention to the signs.”","anxiety,art,beach,born-ready,cape-cod,coming-of-age,constellations,depression,destiny,fate,friends,girls,growing,growing-up,healing,hope,inspiration,jennifer-elisabeth,learning,life,love,lovers,ocean,pray,prayer,red-thread,red-thread-of-destiny,red-thread-of-fate,self-acceptance,self-love,self-reflection,soul,soul-mates,stars,teenagers,teens,time,universe,wish",Time
783,"“I’ve grown up defined by this desperate, undeniable, ‘can’t breathe’ kind of space inside of myself and I’m afraid that the diagnosis is fatal.”","anxiety,art,beach,born-ready,cape-cod,coming-of-age,constellations,depression,destiny,fate,friends,girls,growing,growing-up,healing,hope,inspiration,jennifer-elisabeth,learning,life,love,lovers,ocean,pray,prayer,red-thread,red-thread-of-destiny,red-thread-of-fate,self-acceptance,self-love,self-reflection,soul,soul-mates,stars,teenagers,teens,time,universe,wish",Time
784,“Everything started as nothing.”,"ataraxy,behind,enjoy-life,forgetting,future,give-up,inspirational,letting-go,life,love-quotes,manhood,moral-courage,perseverance,strength,success-quotes,time",Time
785,"“Did I live the spring I’d sought?It’s true in joy, I walked along,took part in dance, and sang the song.and never tried to bind an hourto my borrowed garden bower;nor did I once entreata day to slumber at my feet.Yet days aren’t lulled by lyric song,like morning birds they pass along,o’er crests of trees, to none belong;o’er crests of trees of drying dew,their larking flight, my hands, eschewThus I’ll say it once and true…From all that I saw, and everywhere I wandered,I learned that time cannot be spent,It only can be squandered.”","dance,living,payne,poesie,poetry,rhymes,rhyming-verse,roman,rooftop,soliloquy,song,spring,springtime,time,verse",Time
786,"“From the time we're born until we die, we're kept busy with artificial stuff that isn't important.”","artiface,death,importance,life,time",Time
787,“There is nowhere morning does not go.”,"morning,time",Time
788,"“A true friend is one you can go extended periods without seeing or talking to, yet the moment that you are back in touch, it's like no time has passed at all.”","best-friends,friendship,soul-mate,time",Time
789,“Time is the wisest of all things that are; for it brings everything to light.”,"time,wisdom",Time
790,"“If you set out to be liked, you would be prepared to compromise on anything at any time, and you would achieve nothing."" ~ Margaret Thatcher”","freedom,never,time,wasting-time",Time
791,"“What is this life if, full of care, We have no time to stand and stare.No time to stand beneath the boughsAnd stare as long as sheep or cows.”","leisure,poetry,time",Time
792,"“El Tiempo no tiene una sino sus muchas ruedas. Una rueda para las criaturas de corazón lento, y otra para las de corazón apresurado. Ruedas para las criaturas que envejecen lentamente, ruedas para las que se hacen viejas con el día.”",time,Time
793,"“Silence is the element in which great things fashion themselves together; that at length they may emerge, full-formed and majestic, into the daylight of Life, which they are thenceforth to rule. Not William the Silent only, but all the considerable men I have known, and the most undiplomatic and unstrategic of these, forbore to babble of what they were creating and projecting. Nay, in thy own mean perplexities, do thou thyself but hold thy tongue for one day: on the morrow, how much clearer are thy purposes and duties; what wreck and rubbish have those mute workmen within thee swept away, when intrusive noises were shut out! Speech is too often not, as the Frenchman defined it, the art of concealing Thought; but of quite stifling and suspending Thought, so that there is none to conceal. Speech too is great, but not the greatest. As the Swiss Inscription says: Sprecfien ist silbern, Schweigen ist golden (Speech is silvern, Silence is golden); or as I might rather express it: Speech is of Time, Silence is of Eternity.”","eternity,silence,silence-is-golden,time",Time
794,"“It's so egotistical to believe that we know more about someone else's reality than they do, and such a waste of time.”","ego,judgment,reality,time,waste",Time
795,“I spit into the face of Time That has transfigured me.”,"ageing,poetry,time",Time
