,Quote,Genre,Category
595,"“I am afraid because I can so clearly foresee my own life rotting away of itself, like a leaf that rots without falling, while I pursue my round of existence from day to day.”","death,depression,dying,fear,future,life,living,sadness",Death
596,"“The rapt pupil will be forgiven for assuming the Tsar of Death to be wicked and the Tsar of Life to be virtuous. Let the truth be told: There is no virtue anywhere. Life is sly and unscrupulous, a blackguard, wolfish, severe. In service to itself, it will commit any offense. So, too, is Death possessed of infinite strategies and a gaunt nature- but also mercy, also grace and tenderness. In his own country, Death can be kind.”",death,Death
597,"“He is sorry-For everything-For Prentisstown-For Viola-For Ben-For every failure and every wrong-For letting his pa down-And he's looking up at me-And he's begging me-He's begging me-Like I'm the only one who can forgive him-Like it's only me who's got the power-Todd?-Please-And all I can say is ""Davy-""And the fright and the terror in his Noise is too much-It's too much-And then it stops.Davy slumps, eyes still open, eyes still staring back at me, eyes still asking (I swear) for me to forgive him.And he lies there, still.Davy Prentiss is dead.”","begging,davy,dead,death,forgive,todd",Death
598,"“May, I love you with everything I am. For so long, I just wanted to be like you. But I had to figure out that I am someone too, and now I can carry you, your heart with mine, everywhere I go.”","death,laurel,love-letters-to-the-dead,may,sisters",Death
599,"“Death has his favorites, like anyone. Those who are beloved of Death will not die.”",death,Death
600,“I'm wishing he could see that music lives. Forever. That it's stronger than death. Stronger than time. And that its strength holds you together when nothing else can.”,"death,immortality,music,power-of-music,strength,time",Death
601,“To be heroic is to be courageous enough to die for something; to be inspirational is to be crazy enough to live a little.”,"clever,courage,courageous,crazy,death,definition,hero,heroes,heroic,heroism,inspirational,life,living,living-life-to-the-fullest,motivational,soldier,stand,stand-out,success,warrior,winning",Death
602,“And we wept that one so lovely should have a life so brief;”,"bereavement,death,mourning",Death
603,“We have only a little time to please the living. But all eternity to love the dead.”,"death,eternity,love",Death
604,“Our life is made by the death of others.”,"da-vinci,death,life",Death
605,“We all didn't come into to the world at the same time so it makes sense that we don't leave it at the same time.”,death,Death
606,"“I have always been afraid... Always been pretending to follow you closely, alwyas been pretending to sharpen my teeth, when the truth is, I am ... scared to death just treading on your shadow.”","afraid,anime,bleach,death,pretending,renji,scared,shadow,truth",Death
607,"“To have been loved so deeply, even though the person who loved us is gone, will give us some protection forever.”","death,mother-s-love,power-of-love",Death
608,"“THE WEATHER OF LOVELoveHas a way of wiltingOr blossomingAt the strangest,Most unpredictable hour.This is how love is,An uncontrollable beastIn the form of a flower.The sun does not always shine on it.Nor does the rain always pour on itNor should it always get beaten by a storm.Love does not always emit the sweetest scents,And sometimes it can sting with its thorns.Water it.Give it plenty of sunlight.Nurture it,And the flower of love willOutlive you.Neglect it or keep dissecting it,And its petals will quickly curl up and die.This is how love is,Perfection is a delusional vision.So love the person who loves youUnconditionally,And abandon the oneWho only loves youUnder favorableConditions.”","beast,blossom,blossoming,death,delusional,die,dissect,dying,everlasting-love,flower,hour,love,love-poem,neglect,petals,poetry,rain,relationship,relationships,romantic-poem,scent,shine,sting,storm,sunlight,sweetest-scent,thorns,unconditional,unconditonal-love,uncontrollable,vision,weather,wilting",Death
609,“The cries of the dead are terrible indeed; you should try not to hear them.”,"death,haunting,madness,regret",Death
610,“Remembering that you are going to die is the best way I know to avoid the trap of thinking you have something to lose.”,"death,hope,inspirational,life,motivatonal",Death
611,"“Men's lives have meaning, not their deaths.”","death,life",Death
612,"“But I’m not guilty,” said K. “there’s been a mistake. How is it even possible for someone to be guilty? We’re all human beings here, one like the other.” “That is true” said the priest “but that is how the guilty speak”","death,guilty,human,human-condition,life,mistakes,priest,trial",Death
613,“your life will not end with death. You are Immortal. You were always there and you always will be.”,"death,immortal,islam,life,spirituality,sufi",Death
614,“It was the meanest moment of eternity.”,"death,grief,loss,mourning",Death
615,"“Our love was a two-person game. At least until one of us died, and the other became a murderer. ”","death,funny,game,humor,life,love,murder,relationships,word-junkies",Death
616,"“You will have five hundred million little bells, and I shall have five hundred million springs of fresh water...”","death,life,relationships",Death
617,"“You lived what anybody gets, Bernie. You got a lifetime. No more. No less.”","brief-lives,death,sandman",Death
618,"“Beware:At war Or at peace,More people die Of unenlightened self-interestThan of any other disease.”","death,peace,science-fiction,self-interest,selfishness,unenlightened-self-interest,war",Death
619,"“... just because [butterflies'] lives were short didn't mean they were tragic... See, they have a beautiful life.”","death,inspirational,truth",Death
620,"“It is a curious thing, the death of a loved one. We all know that our time in this world is limited, and that eventually all of us will end up underneath some sheet, never to wake up. And yet it is always a surprise when it happens to someone we know.”",death,Death
621,"“The real heroes anyway aren't the people doing things; the real heroes are the people NOTICING things, paying attention. The guy who invented the smallpox vaccine didn't actually invent anything. He just noticed that people with cowpox didn't get smallpox.”","augustus,augustus-waters,beautiful,cancer,cowpox,death,death-and-dying,grace,hazel,hazel-grace,romantic,smallpox,the-fault-in-our-stars,waters",Death
622,"“As for Gussie Finknottle, many an experienced undertaker would have been deceived by his appearance and started embalming on sight.”","death,depression,humor,undertakers",Death
623,"“The night before brain surgery, I thought about death. I searched out my larger values, and I asked myself, if I was going to die, did I want to do it fighting and clawing or in peaceful surrender? What sort of character did I hope to show? Was I content with myself and what I had done with my life so far? I decided that I was essentially a good person, although I could have been better--but at the same time I understood that the cancer didn't care.I asked myself what I believed. I had never prayed a lot. I hoped hard, I wished hard, but I didn't pray. I had developed a certain distrust of organized religion growing up, but I felt I had the capacity to be a spiritual person, and to hold some fervent beliefs. Quite simply, I believed I had a responsibility to be a good person, and that meant fair, honest, hardworking, and honorable. If I did that, if I was good to my family, true to my friends, if I gave back to my community or to some cause, if I wasn't a liar, a cheat, or a thief, then I believed that should be enough. At the end of the day, if there was indeed some Body or presence standing there to judge me, I hoped I would be judged on whether I had lived a true life, not on whether I believed in a certain book, or whether I'd been baptized. If there was indeed a God at the end of my days, I hoped he didn't say, 'But you were never a Christian, so you're going the other way from heaven.' If so, I was going to reply, 'You know what? You're right. Fine.'I believed, too, in the doctors and the medicine and the surgeries--I believed in that. I believed in them. A person like Dr. Einhorn [his oncologist], that's someone to believe in, I thought, a person with the mind to develop an experimental treatment 20 years ago that now could save my life. I believed in the hard currency of his intelligence and his research.Beyond that, I had no idea where to draw the line between spiritual belief and science. But I knew this much: I believed in belief, for its own shining sake. To believe in the face of utter hopelessness, every article of evidence to the contrary, to ignore apparent catastrophe--what other choice was there? We do it every day, I realized. We are so much stronger than we imagine, and belief is one of the most valiant and long-lived human characteristics. To believe, when all along we humans know that nothing can cure the briefness of this life, that there is no remedy for our basic mortality, that is a form of bravery.To continue believing in yourself, believing in the doctors, believing in the treatment, believing in whatever I chose to believe in, that was the most important thing, I decided. It had to be.Without belief, we would be left with nothing but an overwhelming doom, every single day. And it will beat you. I didn't fully see, until the cancer, how we fight every day against the creeping negatives of the world, how we struggle daily against the slow lapping of cynicism. Dispiritedness and disappointment, these were the real perils of life, not some sudden illness or cataclysmic millennium doomsday. I knew now why people fear cancer: because it is a slow and inevitable death, it is the very definition of cynicism and loss of spirit.So, I believed.”","atheism,belief,bravery,cancer,death,doctors,honor,inevitable,inspirational,knowledge,medicine,morality,mortality,science",Death
624,“To every man his little cross. Till he dies. And is forgotten.”,"death,godot,purpose",Death
625,“I could just remember how my father used to say that the reason for living was to get ready to stay dead a long time.”,"death,life",Death
626,“How quickly he fell; how soon it was over.”,"death,regret,surprise",Death
627,"“I was diamond on the outside, and I would not break.Inside, though, I was already broken.”","bullying,death,lgbtq,life,loss,love,space,stars,teen,ya",Death
628,"“Stay with me to-night; you must see me die. I have long had the taste of death on my tongue, I smell death, and who will stand by my Constanze, if you do not stay?”","constanze-mozart,death,last-words",Death
629,"“Whenever you see flies or insects in a still life—a wilted petal, a black spot on the apple—the painter is giving you a secret message. He’s telling you that living things don’t last—it’s all temporary. Death in life. That’s why they’re called natures mortes. Maybe you don’t see it at first with all the beauty and bloom, the little speck of rot. But if you look closer—there it is.”","death,mortality",Death
630,"“For a word to be spoken, there must be silence. Before, and after.”","death,life,listening",Death
631,“Because you can only die once but you can suffer forever.”,"death,die,life,suffer,we-are-the-ants",Death
632,"“But on paper, things can live forever. On paper, a butterfly never dies.”","butterflies,butterfly,death,writing",Death
633,“This worldthat was our homefor a brief spellnever brought us anythingbut pain and grief;its a shame that not one of our problemswas ever solved.We departwith a thousand regretsin our hearts.”,"death,grief,home,life,pain,poetry,problems,regrets,world",Death
634,"“Tessa had lain down beside him and slid her arm beneath his head, and put her head on his chest,listening to the ever-weakening beat of his heart. And in the shadows they'd whispered, reminding each other of the stories only they knew. Of the girl who had hit over the head with a water jug the boy who had come to rescue her, and how he had fallen in love with her in that instant. Of a ballroom and a balcony and the moon sailing like a ship untethered through the sky. Of the flutter of the wings of the clockwork Angel. Of holy water and blood.”","clockwork-princess,death,memories,tessa-gray,will-herondale",Death
635,“Of course he wasn't dead. He could never be dead until she herself had finished feeling and thinking. The kiss of his memory made pictures of love and light against the wall. Here was peace. She pulled in her horizon like a great fish-net. Pulled it from around the waist of the world and draped it over her shoulder. So much of life in its meshes! She called in her soul to come and see.”,"death,grief,grieving,loss,memory,mourning,peace,remembrance",Death
636,"“People once believed that when someone dies, a crow carries their soul to the land of the dead. But sometimes, something so bad happens that a terrible sadness is carried with it and the soul can't rest. Then sometimes, just sometimes, the crow can bring that soul back to put the wrong things right.”","crow,death",Death
637,"“That's all you can do in this world, no matter how strong the current beats against you, or how heavy your burden, or how tragic your love story. You keep going.”","death,life,moving-on,pain",Death
638,“You only get one life. Live it to the fullest. All your miseries will be forgiven when you will be dead.”,"death,inspirational,life-lessons",Death
639,"“Nox didn’t say a word. He waited, counting the seconds in his mind. Sometimes you counted bullets and sometimes you counted time. Either one could kill you.”","badass,coilhunter,death,guns,gunslinger,science-fiction,time,western",Death
640,“I have given my word that only death will take me from you.”,"brothers,death,family,life,love,war",Death
641,"“Be of good cheer about death, and know this of a truth, that no evil can happen to a good man, either in life or after death.”",death,Death
642,"“Jon Snow, is this a proper castle now? Not just a tower?”“It is.” Jon took her hand.“Good,” she whispered. “I wanted t’ see one proper castle, before … before I …”“You’ll see hundred castles. The battle’s done. Maester Aemon will see to you. You’re kissed by fire, remember? Lucky. It will take more than an arrow to kill you. Aemon will draw it out and patch you up, and we’ll get milk of the poppy for the pain.”She just smiled at that. “D’you remember that cave? We should have stayed in that cave. I told you so.”“We’ll go back to the cave,” he said.” You’re not going to die, Ygritte. You’re not.”“Oh.” Ygritte cupped his cheek with her hand. “You know nothing, Jon Snow,” she sighed, dying.”","death,sad,ygritte",Death
643,"“By daily dying, I have come to be.”","death,growth,poetry",Death
644,“Was there ever a war where only one side bled?”,"death,war",Death
645,“when you came you cried and everybody smiled with joy; when you go smile and let the world cry for you.”,"birth,death,inspirational",Death
646,“there's no clarity.there was never meant to be clarity.”,"alone,bukowski,clarity,death,life,loneliness,lonely,love,nonsense,poem,poetry",Death
647,"“Ten years, she's dead, and I still find myself some mornings reaching for the phone to call her. She could no more be gone than gravity or the moon.”","death,grief,loss",Death
648,"“The little things of life, sweet and excellent in their place, must not be the things lived for; the highest must be sought and followed; the life of heaven must be begun here on earth.”","death,goals,virtue",Death
649,"“The clear awareness of having been born into a losing struggle need not lead one into despair. I do not especially like the idea that one day I shall be tapped on the shoulder and informed, not that the party is over but that it is most assuredly going on—only henceforth in my absence. (It's the second of those thoughts: the edition of the newspaper that will come out on the day after I have gone, that is the more distressing.) Much more horrible, though, would be the announcement that the party was continuing forever, and that I was forbidden to leave. Whether it was a hellishly bad party or a party that was perfectly heavenly in every respect, the moment that it became eternal and compulsory would be the precise moment that it began to pall.”","afterlife,atheism,death,despair,eternal-life,heaven,hell,life,meaning-of-life,obituary",Death
650,“One of the inescapable encumbrances of leading an interesting life is that there have to be moments when you almost lose it.”,"adventure,death,interesting,life",Death
651,"“Remember me, even if it's only in a corner and secretly. Don't let me go.”","death,love,memories",Death
652,"“When the weather's nice, my parents go out quite frequently and stick a bunch of flowers on old Allie's grave. I went with them a couple of times, but I cut it out. In the first place, I don't enjoy seeing him in that crazy cemetery. Surrounded by dead guys and tombstones and all. It wasn't too bad when the sun was out, but twice—twice—we were there when it started to rain. It was awful. It rained on his lousy tombstone, and it rained on the grass on his stomach. It rained all over the place. All the visitors that were visiting the cemetery started running like hell over to their cars. That's what nearly drove me crazy. All the visitors could get in their cars and turn on their radios and all and then go someplace nice for dinner—everybody except Allie. I couldn't stand it. I know it's only his body and all that's in the cemetery, and his soul's in Heaven and all that crap, but I couldn't stand it anyway. I just wished he wasn't there.”","death,holden",Death
653,"“There really is only one ending to any story. Human life ends in death. Until then, it keeps going and gets complicated and there's loss. Everything involves loss; every relationship ends in one way or another.”","death,life,loss",Death
654,“Was it hard? I hope she didn't die hard.'Sethe shook her head. 'Soft as cream. Being alive was the hard part.”,death,Death
655,“What happens if a car comes? We die.”,"death,die,dying,love,noah,the-notebook",Death
656,"“MY MOTHER GETS DRESSEDIt is impossible for my mother to do eventhe simplest things for herself anymoreso we do it together,get her dressed.I choose the clothes withoutzippers or buckles or straps,clothes that are simplebut elegant, and easy to get into.Otherwise, it's just like every other day.After bathing, getting dressed.The stockings go on first.This time, it's the new ones,the special ones with opaque black trianglesthat she's never worn before,bought just two weeks agoat her favorite department store.We start with the heavy, careful stuff of the right toesinto the stocking tipthen a smooth yank past the knob of her ankleand over her cool, smooth calfthen the other toecool ankle, smooth calfup the legsand the pantyhose is coaxed to her waist.You're doing great, Mom,I tell heras we ease her bodyagainst mine, rest her whole weight against meto slide her black dresswith the black empire collarover her headstruggle her fingers through the dark tunnel of the sleeve.I reach from the outsidedeep into the dark for her hand,grasp where I can't see for her touch.You've got to help me a little here, MomI tell herthen her fingertips touch mineand we work her fingers through the sleeve's mouthtogether, then we rest, her weight against mebefore threading the other fingers, wrist, forearm, elbow, bicepand now over the head.I gentle the black dress over her breasts,thighs, bring her makeup to her,put some color on her skin.Green for her eyes.Coral for her lips.I get her black hat.She's ready for her company.I tell the two women in simple, elegant suitswaiting outside the bedroom, come in.They tell me, She's beautiful.Yes, she is, I tell them.I leave as they carefullyzip her intothe black body bag.Three days later,I dream a large, greensuitcase arrives.When I unzip it,my mother is inside.Her dress matchesher eyeshadow, which matchesthe suitcaseperfectly. She's wearingcoral lipstick.""I'm here,"" she says, smiling delightedly, wavingand I wake up.Four days later, she comes homein a plastic black boxthat is heavier than it looks.In the middle of a meadow,I learn a nakedmore than naked.I learn a new way to hugas I tighten my fistaround her body,my hand filled with her ashesand the small stones of bones.I squeeze her tightthen open my handand release herinto the smallest, hottest sun,a dandelion screaming yellow at the sky.”","daughters,death,mothers,mothers-and-daughters",Death
657,"“OH, THERE HAS TO BE SOMETHING IN THE STOCKING THAT MAKES A NOISE, said Death. OTHERWISE, WHAT IS 4:30 A.M. FOR?”","death,noise",Death
658,"“It is unfortunate for the gods that, unlike us, they cannot commit suicide.”","death,suicide",Death
659,"“Even death, faced with the option of death or life, she would choose life.”","death,life",Death
660,“Death is part of who we are. It guidesus. It shapes us. It drives us to madness. Can you still be human if you have no mortal end”,"brisingr,death,human",Death
661,“What am I dying for?”,"death,life",Death
662,"“If you cannot love me, I will die. Before you came I wanted to die, I have told you many times. It is cruel to have made me want to live only to make my death more bloody.”","death,love",Death
663,"“Live or die, but don't poison everything.”","death,living",Death
664,"“Death is the only wise advisor that we have. Whenever you feel, as you always do, that everything is going wrong and you're about to be annihilated, turn to your death and ask if that is so. Your death will tell you that you're wrong; that nothing really matters outside its touch. Your death will tell you, 'I haven't touched you yet.”",death,Death
665,"“Mad Eye' Moody on the Avada Kedavra curse: ""Not nice,"" he said calmly. ""Not pleasant. And there's no counter curse. There's no blocking it. Only one known person has ever survived it, and he's sitting right in front of me.”","avada-kedavra,curse,death,harry-potter,mad-eye-moody,survive",Death
666,“Pray for the dead and fight like hell for the living.”,"dead,death,life,living,prayer",Death
667,"“Writing, painting, singing- it cannot stop everything. Cannot halt death in its tracks. But perhaps it can make the pause between death’s footsteps sound and look and feel beautiful, can make the space of waiting a place where you can linger without as much fear. For we are all walking each other to our deaths, and the journey there between footsteps makes up our lives.”","death,inspiring,painting,singing,writing",Death
668,"“There's difference between being dead and dying. We're all dying. Some of us die for ninety years, and some of us die for nineteen. But each morning everyone on this planet wakes up one day closer to their death. Everyone. So living and dying are actually different words for the same thing, if you think about it.”","death,dying,life",Death
669,“A statue stands in a shaded placeAn angel girl with an upturned faceA name is written on a polished rockA broken heart that the world forgot”,"child-abuse,death,songs",Death
670,"“Death was standing behind a lectern, poring over a map. He looked at Mort as if he wasn’t entirely there.Yᴏᴜ ʜᴀᴠᴇɴ'ᴛ ʜᴇᴀʀᴅ ᴏғ ᴛʜᴇ Bᴀʏ Oғ Mᴀɴᴛᴇ, ʜᴀᴠᴇ ʏᴏᴜ? he said.“No, sir,” said Mort.Fᴀᴍᴏᴜs sʜɪᴘᴡʀᴇᴄᴋ ᴛʜᴇʀᴇ.“Was there?”Tʜᴇʀᴇ ᴡɪʟʟ ʙᴇ, said Death, ɪғ I ᴄᴀɴ ғɪɴᴅ ᴛʜᴇ ᴅᴀᴍɴ ᴘʟᴀᴄᴇ.”","death,humor",Death
671,"“That time of year thou mayst in me beholdWhen yellow leaves, or none, or few, do hangUpon those boughs which shake against the cold,Bare ruin'd choirs, where late the sweet birds sang.In me thou seest the twilight of such dayAs after sunset fadeth in the west,Which by and by black night doth take away,Death's second self, that seals up all in rest.In me thou see'st the glowing of such fireThat on the ashes of his youth doth lie,As the death-bed whereon it must expireConsumed with that which it was nourish'd by.This thou perceivest, which makes thy love more strong,To love that well which thou must leave ere long.”","bare-ruined-choirs,death,fall,love,priceless,winter",Death
672,"“Farewell is said by the living, in life, every day. It is said with love and friendship, with the affirmation that the memories are lasting if the flesh is not.”","bereavement,death,mourning",Death
673,"“Would it hurt to die? All those times he had thought it was about to happen and escaped, he had never really thought of the thing itself: his will to live had always been so much stronger than his fear of death.”",death,Death
674,"“I never wanted to go away, and the hard part now is the leaving you all. I'm not afraid, but it seems as if I should be homesick for you even in heaven.”","beth,death,life,little-women,louisa-may-alcott,love",Death
675,“I must die. Must I then die lamenting? I must be put in chains. Must I then also lament? I must go into exile. Does any man then hinder me from going with smiles and cheerfulness and contentment?”,"choices,death,happiness,life,positivity",Death
676,"“Death? Why all this fuss about death? Use your imagination, try to visualize a world without death! Death is the essential condition to life, not an evil.”",death,Death
677,"“Imagine being sentient but not alive. Seeing and even knowing, but not alive. Just looking out. Recognizing but not being alive. A person can die and still go on. Sometimes what looks out at you from a person's eyes maybe died back in childhood.”","death,life",Death
678,“I love the name of honor more than I fear death.”,"death,fear,honor,love",Death
679,“A tragedy need not have blood and death; it's enough that it all be filled with that majestic sadness that is the pleasure of tragedy.”,"blood,death,sadness,tragedy",Death
680,"“When he said to give him the sword, I don’t think he meant for you to stick it in his guts.”","death,give,sword",Death
681,"“Your cold mornings are filled with the heartache about the fact that although we are not at ease in this world, it is all we have, that it is ours but that it is full of strife, so that all we can call our own is strife; but even that is better than nothing at all, isn't it? And as you split the frost-laced wood with numb hands, rejoice that your uncertainty is God's will and His grace toward you that that is beautiful, and a part of a greater certainty, as your own father always said in his sermons and to you at home. And as the ax bites into the wood, be comforted in the fact that the ache in your heart and the confusion in your soul means that you are still alive, still human, and still open to the beauty of the world, even though you have done nothing to deserve it. And when you resent the ache in your heart, remember: You will be dead and buried soon enough.”","death,life,tinkers",Death
682,"“Accustom yourself to the belief that death is of no concern to us, since all good and evil lie in sensation and sensation ends with death. Therefore the true belief that death is nothing to us makes a mortal life happy, not by adding to it an infinite time, but by taking away the desire for immortality. For there is no reason why the man who is thoroughly assured that there is nothing to fear in death should find anything to fear in life. So, too, he is foolish who says that he fears death, not because it will be painful when it comes, but because the anticipation of it is painful; for that which is no burden when it is present gives pain to no purpose when it is anticipated. Death, the most dreaded of evils, is therefore of no concern to us; for while we exist death is not present, and when death is present we no longer exist. It is therefore nothing either to the living or to the dead since it is not present to the living, and the dead no longer are.”","death,happiness,philosophy",Death
683,“Death and what came after death was no great mystery to Sabriel. She just wished it was.”,"death,mystery,wish",Death
684,"“I find myself thinking back to something I saw on the local news about a year ago. A teen football player had died in a car accident. The cameras showed all his friends after the funeral—these big hulking guys, all in tears, saying, “I loved him. We all loved him so much.” I started crying, too, and I wondered if these guys had told the football player they loved him while he was alive, or whether it was only with death that this strange word, love, could be used. I vowed then and there that I would never hesitate to speak up to the people I loved. They deserved to know they gave meaning to my life. They deserved to know I thought the world of them.”","death,life,love,meaning",Death
685,“Men die. It's practically what they're for.”,"death,gallows-humor",Death
686,"“If men only felt about death as they do about sleep, all terrors would cease. . . Men sleep contentedly, assured that they will wake the following morning. They should feel the same about their lives.”","contentment,death,sleep",Death
687,"“darkness falls upon Humanityand faces become terriblethingsthat wanted more than therewas.all our days are marked withunexpectedaffronts - somedisastrous, othersless sobut the process iswearing andcontinuous.attrition rules.most givewayleavingempty spaceswhere people shouldbe.and nowas we ready to self-destructthere is very little left tokillwhich makes the tragedyless and moremuch muchmore.”","alone,bukowski,darkness,death,destruction,disaster,emptiness,empty-spaces,humanity,kill,loneliness,lonely,poem,poetry,self,self-destruction,tragedy,tragic",Death
688,"“When you reach the stars, boy, yes, and live there forever, all the fears will go, and Death himself will die.”","death,dying,fear,fear-of-dying",Death
689,"“All live to die, and rise to fall.”","death,fate,life",Death
690,"“I thought of you and how you love this beauty,And walking up the long beach all aloneI heard the waves breaking in measured thunderAs you and I once heard their monotone.Around me were the echoing dunes, beyond meThe cold and sparkling silver of the sea --We two will pass through death and ages lengthenBefore you hear that sound again with me.”","beach,death,memories,missing-someone,ocean",Death
691,"“It is often argued that religion is valuable because it makes men good, but even if this were true it would not be a proof that religion is true. That would be an extension of pragmatism beyond endurance. Santa Claus makes children good in precisely the same way, and yet no one would argue seriously that the fact proves his existence. The defense of religion is full of such logical imbecilities. The theologians, taking one with another, are adept logicians, but every now and then they have to resort to sophistries so obvious that their whole case takes on an air of the ridiculous. Even the most logical religion starts out with patently false assumptions. It is often argued in support of this or that one that men are so devoted to it that they are willing to die for it. That, of course, is as silly as the Santa Claus proof. Other men are just as devoted to manifestly false religions, and just as willing to die for them. Every theologian spends a large part of his time and energy trying to prove that religions for which multitudes of honest men have fought and died are false, wicked, and against God.”","argument,assumptions,atheism,death,devotion,endurance,energy,existence,false,honesty,humor,imbecility,logic,logicians,martyr,morality,pragmatism,proof,ridiculous,sacrifice,santa,santa-claus,sophistry,support,theologians,truth,value,wicked",Death
692,"“On the death of a friend, we should consider that the fates through confidence have devolved on us the task of a double living, that we have henceforth to fulfill the promise of our friend's life also, in our own, to the world.”","comforting-thought,death,death-of-a-friend,death-of-a-loved-one,life-and-death",Death
693,"“The power of the dead is that we think they see us all the time. The dead have a presence. Is there a level of energy composed solely of the dead? They are also in the ground, of course, asleep and crumbling. Perhaps we are what they dream.”",death,Death
694,"“Eyes, look your last! Arms, take your last embrace! And, lips, oh you the doors of breath, seal with a righteous kiss a dateless bargain to engrossing death!”","death,romance",Death
695,"“Aren't you afraid of dying?Not really. I've watched lots of good-for-nothing, worthless people die, and if people like that can do it, then I should be able to handle it.”","death,dying,handle,people,worthless",Death
696,"“Circe, he says, it will be all right.It is not the saying of an oracle or a prophet. ... He does not mean that it does not hurt. He does not mean that we are not frightened. Only that: we are here. This is what it means to swim in the tide, to walk the earth and feel it touch your feet. This is what is means to be alive.”","death,life,mortality",Death
697,“How unhappy does one have to be before living seems worse than dying?”,"death,joy-division,life,living,suicidal,suicide",Death
698,"“The way black women say ""girl"" can be magical. Frankly, I have no solid beliefs about the survival of consciousness after physical death. But if it's going to happen I know what I want to see after my trek toward the light. I want to see a black woman who will smile and say, ""Girl....”","abigail-padgett,black-women,death,life-after-death,woman",Death
699,"“He never sleeps, the judge. He is dancing, dancing. He says that he will never die.”","death,haunting,literature",Death
700,"“And I could have died right then. And considering how things went, I really should have.”",death,Death
701,"“Man is literally split in two: he has an awareness of his own splendid uniqueness in that he sticks out of nature with a towering majesty, and yet he goes back into the ground a few feet in order blindly and dumbly to rot and disappear forever.”","death,irony,majesty,nature,paradox,truth",Death
702,"“This time it is real — all must die, and where could mountaineer find a more glorious death!”","death,glory,reality",Death
703,"“Death, especially violent death, will turn the meanest bastard in the world into a nice guy. Why is that?”","anita-blake,death,speak-not-ill-of-the-dead",Death
704,"“So, preferring death to capture, I accomplished the most astonishing deeds, and which, more then once, showed me that the too great care we take of our bodies is the only obstacle to the sucess of those projects which require rapid decision, and vigorous and determined execution. In reality, when you have once devoted your life to your enterprises, you are no longer the equal of other men, or, rather, other men are no longer your equals, and whosoever has taken this resolution, feels his strength and resources doubled.”","death,life,live,strength",Death
705,"“A lover exists only in fragments, a dozen or so if the romance is new, a thousand if we're married to him, and out of those fragments our heart constructs an entire person. What we each create, since whatever is missing is filled by our imagination, is the person we wish him to be. The less we know him, of course, the more we love him. And that's why we always remember that first rapturous night when he was a stranger, and why this rapture returns only when he's dead.”","death,existentialism,imagination,knowing-someone,knowledge,love,memory,passion",Death
706,"“Music, When Soft Voices DieMusic, when soft voices die, Vibrates in the memory; Odours, when sweet violets sicken, Live within the sense they quicken.  Rose leaves, when the rose is dead, Are heap'd for the belovèd's bed; And so thy thoughts, when thou art gone, Love itself shall slumber on.”","death,grief,love,mourning,poetry",Death
707,"“Yes, it was too late, and Sabina knew she would leave Paris, move on, and on again, because were she to die here they would cover her up with a stone, and in the mind of a woman for whom no place is home the thought of an end to all flight is unbearable.”","burrial,death,moving,wandering",Death
708,"“We each owe a death, there are no exceptions, I know that, but sometimes, oh God, the Green Mile is so long”","death,life",Death
709,"“I’ve never once thought about how I was going to die,” she said. “I can’t think about it. I don’t even know how I’m going to live.”","death,life,life-and-death",Death
710,"“Those were strange days, now that I look back at them. In the midst of life, everything revolved around death.”","death,life",Death
711,“No drowning man can know which dropOf water his last breath did stop”,"death,poetry,the-notebook",Death
712,“Flowers that grow where old ones have withered serve to remind us that death will one day come to us all.”,death,Death
713,“I am only alive because I have not yet died.”,"death,life",Death
714,"“I've told my children that when I die, to release balloons in the sky to celebrate that I graduated. For me, death is a graduation.”","celebration,death,graduation",Death
715,"“The theology of the average colored church is basing itself far too much upon 'Hell and Damnation'—upon an attempt to scare people into being decent and threatening them with the terrors of death and punishment. We are still trained to believe a good deal that is simply childish in theology. The outward and visible punishment of every wrong deed that men do, the repeated declaration that anything can be gotten by anyone at any time by prayer.[Essay entitled 'On Christianity', published posthumously]”","childish,colored-church,damnation,death,declaration,hell,outdated,punishment,scare,terror,threat",Death
716,"“Parting is inevitably painful, even for a short time. It's like an amputation, I feel a limb is being torn off, without which I shall be unable to function. And yet, once it is done... life rushes back into the void, richer, more vivid and fuller than before. ”","death,grief",Death
717,"“If life was a dream, then dying must be the moment when you woke up. It was so simple it must be true. You died, the dream was over, you woke up. That's what people meant when they talked about going to heaven. It was like waking up.”","death,dreaming,heaven,life,waking-up",Death
718,"“And when he died, I suddenly realized I wasn't crying for him at all, but for the things he did. I cried because he would never do them again...”","death,family-relationships",Death
719,“the gods seldomgivebut so quicklytake.”,"bukowski,christianity,death,god,gods,life,love,poem,poetry,religion",Death
720,“when we were kidslaying around the lawnon ourbellies we often talkedabouthowwe'd like todie andwe allagreed on thesamething; we'd alllike to diefucking (althoughnone of ushaddone anyfucking) and nowthatwe are hardlykidsany longer we think moreabouthownot todie andalthoughwe'reready most ofuswouldprefer todo italone under thesheets nowthat most ofus have fuckedour livesaway.”,"adulthood,bukowski,death,die,growing-up,kids,life,love,nostalgia,poem,poetry,sex",Death
721,"“No one goes on, but what we leave behind keeps us alive for someone else.”","death,dying,legacy",Death
722,“I do not cling to life sufficiently to fear death.”,"death,fear,life",Death
