,Quote,Genre,Category
332,“Cats are intended to teach us that not everything in nature has a purpose.”,"absurd,cats,humor",Humor
333,“To be is to do - SocratesTo do is to be - SartreDo Be Do Be Do - Sinatra”,humor,Humor
334,"“Basia coquum,"" Simon said. ""Or whatever their motto is.""""It's 'Descensus Averno facilis est.' 'The descent into hell is easy,"" said Alec. ""You just said ""Kiss the cook.""""Dammit,"" said Simon. ""I knew Jace was screwing with me.”","alec-lightwood,humor,simon-lewis",Humor
335,"“The trouble with being in the rat race is that even if you win, you're still a rat.”","humor,life,rat-race",Humor
336,"“People assume that time is a strict progression of cause to effect, but *actually* from a non-linear, non-subjective viewpoint - it's more like a big ball of wibbly wobbly... time-y wimey... stuff.”","doctor-who,humor,time-travel",Humor
337,"“Life sucks, and then you die...”","humor,inspirational",Humor
338,“...disbelief in magic can force a poor soul into believing in government and business....”,"humor,magic",Humor
339,"“Why it's simply impassible!Alice: Why, don't you mean impossible?Door: No, I do mean impassible. (chuckles) Nothing's impossible!”","alice,alice-in-wonderland,door,funny,humor,wordplay",Humor
340,"“Man, you weigh a freaking ton,"" he told me. ""What've you been eating, rocks?"" ""Why, is your head missing some?"" I croaked. His mouth almost quirked in a smile, and that's when I knew how upset he'd been”","humor,mamimum,maximum-ride,ride,rock",Humor
341,“Y'all smoke to enjoy it. I smoke to die.”,"depressing,humor,wise",Humor
342,"“What do I wear in bed? Why, Chanel No. 5, of course”",humor,Humor
343,"“I don't do what I'm told, but I might do what you want if you ask me nicely.”","humor,imogen-herondale,impudence,jace-wayland,obedience,rebelliousness,sarcasm",Humor
344,"“It would seem that you have no useful skill or talent whatsoever,"" he said. ""Have you thought of going into teaching?”","discworld,humor,humour,teaching",Humor
345,“You are the shuckiest shuck faced shuck in the world!”,"funny,humor,random,the-maze-runner",Humor
346,"“I don't mean to be rude—"" he began, in a tone that threatened rudeness in every syllable.""Yet, sadly, accidental rudeness occurs alarmingly often,"" Dumbledore finished the sentence gravely.”","humor,rude",Humor
347,"“We did it, we bashed them wee Potter's the one, and Voldy's gone moldy, so now let's have fun!”",humor,Humor
348,"“Is this Clarissa Fray?"" The voice on the other end of the phone sounded familiar, though not immediately identifiable.Clary twirled the phone cord nervously around her finger. ""Yeees?""""Hi, I'm one of the knife-carrying hooligans you met last night in Pandemonium? I""m afraid I made a bad impression and was hoping you'd give me a chance to make it up to-""""SIMON!"" Clary held the phone away from her ear as he cracked up laughing. ""That is so not funny!""""Sure it is. You just don't see the humor.""""Jerk."" Clary sighed, leaning up against the wall.”","clary-fray,humor,joke,phone,simon-lewis,tease",Humor
349,"“Going round and around inside a dryer can be fatal, whereas pasta is rarely fatal. Unless Isabelle makes it.”","dryer,fatal,humor,isabelle-lightwood,pasta",Humor
350,“Oh no. Don't smile. You'll kill me. I stop breathing when you smile.”,"breathing,desire,humor,love,romance,smile,tease",Humor
351,"“Did you like question ten, Moony?"" asked Sirius as they emerged into the entrance hall.""Loved it,"" said Lupin briskly. ""Give five signs that identify the werewolf. Excellent question.""""D'you think you managed to get all the signs?"" said James in tones of mock concern.""Think I did,"" said Lupin seriously, as they joined the crowd thronging around the front doors eager to get out into the sunlit grounds. ""One: He's sitting on my chair. Two: He's wearing my clothes. Three: His name's Remus Lupin...”","humor,james-potter,remus-lupin,sirius-black,werewolf",Humor
352,"“Heterosexuality is not normal, it's just common.”","dorothy-parker,heterosexuality,homosexuality,humor,wit",Humor
353,"“We only came close to dying six or seven times, which I thought was pretty good. Once, I lost my grip and found myself dangling by one hand from a ledge fifty feet above the rocky surf. But I found another handhold and kept climbing. A minute later Annabeth hit a slippery patch of moss and her foot slipped. Fortunately, she found something else to put it against. Unfortunately, that something was my face. ""Sorry,"" she murrmured. ""S'okay,"" I grunted, though I'd never really wanted to know what Annabeth's sneaker tasted like.”",humor,Humor
354,“Sometimes you just have to pee in the sink.”,"humor,making-do",Humor
355,“Sometimes the sins you haven't committed are all you have left to hold onto.”,humor,Humor
356,"“I ask people why they have deer heads on their walls. They always say because it's such a beautiful animal. There you go. I think my mother is attractive, but I have photographs of her.”","animal-protection,animals,deer,humor,hunting,killing,taxidermy",Humor
357,"“Harry — I think I've just understood something! I've got to go to the library!”And she sprinted away, up the stairs.“What does she understand?” said Harry distractedly, still looking around, trying to tell where the voice had come from.“Loads more than I do,” said Ron, shaking his head.“But why’s she got to go to the library?”“Because that’s what Hermione does,” said Ron, shrugging. “When in doubt, go to the library.”","hermione,humor,library",Humor
358,“The covers of this book are too far apart.”,"attributed-no-source,books,criticism,humor,wit",Humor
359,“I really can't think about kissing when I've got a rebellion to incite. ”,"humor,rebellion",Humor
360,"“[My mom's] funny that way, celebrating special occasions with blue food. I think it's her way of saying anything is possible. Percy can pass seventh grade. Waffles can be blue. Little miracles like that.”",humor,Humor
361,"“A banker is a fellow who lends you his umbrella when the sun is shining, but wants it back the minute it begins to rain.”","bank,bankers,humor",Humor
362,"“In wine there is wisdom, in beer there is Freedom, in water there is bacteria.”","drinking,humor",Humor
363,"“There is nothing more luxurious than eating while you read—unless it be reading while you eat. Amabel did both: they are not the same thing, as you will see if you think the matter over.”","eat,eating,humor,luxury,reading",Humor
364,"“It's snowing still,"" said Eeyore gloomily.""So it is.""""And freezing.""""Is it?""""Yes,"" said Eeyore. ""However,"" he said, brightening up a little, ""we haven't had an earthquake lately.”","humor,optimism",Humor
365,"“Is that a bulletproof vest? See, now that's so insulting. That's like saying I'm not smart enough to shoot you in the head."" Eddie DeChooch”",humor,Humor
366,"“I didn't have time to write a short letter, so I wrote a long one instead.”",humor,Humor
367,"“You know what would help?"" I asked, not meeting his eyes.""Hmm?""""If you turned off this crap music and put on something that came out after the Berlin Wall went down.""Dimitri laughted. ""Your worst class is history, yet somehow, you know everything about Eastern Europe.""""Hey, gotta have material for my jokes, Comrade."" Still smiling, he turned the radio dail. To a country station.""Hey! This isn't what I had in mind,"" I exclaimed. I could tell he was on the verge of laughing again.""Pick. It's one or the other.""I sighed. ""Go back to the 1980s stuff.""He flipped the dail, and I crossed my arms over my chest as some vaguely European-sounding band sang about how video had killed the radio star. I wished someone would kill this radio.”",humor,Humor
368,"“In politics, stupidity is not a handicap.”","humor,politics,stupidity",Humor
369,"“Those sweet lips. My, oh my, I could kiss those lips all night long.Good things come to those who wait.”","desire,funny,honesty,humor,humour,love,lust,passion,relationships,romance,sex,truth,wisdom,young,young-adult,young-adults,youth",Humor
370,"“I dreamed I was buying new shoes last night,"" said Ron. ""What d'ya think that's gonna mean?""""Probably that you're going to be eaten by a giant marshmallow or something,"" said Harry.”","dream,harry-potter,humor,marshmallow,ron-weasley",Humor
371,“Let's carpe the hell out of this diem.”,"alexandra-bracken,humor,the-darkest-minds",Humor
372,“I like a woman with a head on her shoulders. I hate necks.”,humor,Humor
373,"“Some men are born mediocre, some men achieve mediocrity, and some men have mediocrity thrust upon them.”",humor,Humor
374,“Ask me if I sparkle and I’ll kill you where you stand.” (Bones)”,humor,Humor
375,"“Oh Tigger, where are your manners?""""I don’t know, but I bet they’re having more fun than I am.”","humor,manners,pooh,tigger",Humor
376,“You've got to get obsessed and stay obsessed.”,"humor,life-lessons,wrestling",Humor
377,"“Alice laughed. 'There's no use trying,' she said. 'One can't believe impossible things.'I daresay you haven't had much practice,' said the Queen. 'When I was your age, I always did it for half-an-hour a day. Why, sometimes I've believed as many as six impossible things before breakfast. There goes the shawl again!”","beliefs,breakfast,humor,impossible",Humor
378,“Elend: I kind of lost track of time…Breeze: For two hours?Elend: There were books involved.”,"books,humor",Humor
379,"“I've got the Mark of Cain,"" said Simon. ""That means nothing can kill me, right?""""You can kill yourself,"" Magnus said, somewhat unhelpfully. ""As far as I know, inanimate objects can accidentally kill you. So if you were planning on teaching yourself the lambada on a greased platform over a pit full of knives, I wouldn't.""""There goes my Saturday.”","cassandra-clare,city-of-lost-souls,funny,humor,lambada,magnus-bane,mark-of-cain,simon-lewis,the-mortal-instruments",Humor
380,“You should eat a waffle! You can't be sad if you eat a waffle!”,"funny,humor,waffles",Humor
381,“If you think anyone is sane you just don't know enough about them.”,"humor,insanity,sanity",Humor
382,"“It's not like there's a law against flying.""""Yes there is. The law of gravity.”",humor,Humor
383,"“A towel, [The Hitchhiker's Guide to the Galaxy] says, is about the most massively useful thing an interstellar hitchhiker can have. Partly it has great practical value. You can wrap it around you for warmth as you bound across the cold moons of Jaglan Beta; you can lie on it on the brilliant marble-sanded beaches of Santraginus V, inhaling the heady sea vapors; you can sleep under it beneath the stars which shine so redly on the desert world of Kakrafoon; use it to sail a miniraft down the slow heavy River Moth; wet it for use in hand-to-hand-combat; wrap it round your head to ward off noxious fumes or avoid the gaze of the Ravenous Bugblatter Beast of Traal (such a mind-boggingly stupid animal, it assumes that if you can't see it, it can't see you); you can wave your towel in emergencies as a distress signal, and of course dry yourself off with it if it still seems to be clean enough.”","hitchhiker-s-guide,humor",Humor
384,"“Mistletoe,"" said Luna dreamily, pointing at a large clump of white berries placed almost over Harry's head. He jumped out from under it. ""Good thinking,"" said Luna seriously. ""It's often infested with nargles.”","christmas,humor",Humor
385,"“Aren’t they supposed to be hiring someone else to train me full-time anyway?”“Yes,” he said, getting up and pulling her to her feet along with him,“ and I’m worried that if you get into the habit of making out with your instructors, you’ll wind up making out with him, too.”“ Don’t be sexist. They could find me a female instructor.”“In that case you have my permission to make out with her, as long as I can watch.”","city-of-fallen-angels,clary-fray,humor,jace-lightwood",Humor
386,“Somebody just gave me a shower radio. Thanks a lot. Do you really want music in the shower? I guess there's no better place to dance than a slick surface next to a glass door.”,"dance,humor,music,radio,shower",Humor
387,“There are two types of people in this world. People who hate clowns...and clowns. (Bobby Pendragon)”,"clowns,humor,people",Humor
388,“Everyone looks retarded once you set your mind to it.”,"humor,perception,retardation",Humor
389,"“Watching Jace hug Isabelle, she tried to school her features into a happy and loving expression.""Are you all right?"" Simon asked, with some concern. ""Your eyes are crossing.”","city-of-ashes,clary-fray,humor,simon-lewis",Humor
390,“I never made one of my discoveries through the process of rational thinking”,"creativity,epiphany,humor,inspiration",Humor
391,"“1492. As children we were taught to memorize this year with pride and joy as the year people began living full and imaginative lives on the continent of North America. Actually, people had been living full and imaginative lives on the continent of North America for hundreds of years before that. 1492 was simply the year sea pirates began to rob, cheat, and kill them.”","humor,truth",Humor
392,“You nicked-named my daughter after the Lock Ness Monster!”,humor,Humor
393,“April 1. This is the day upon which we are reminded of what we are on the other three hundred and sixty-four.”,humor,Humor
394,“God is silent. Now if only man would shut up.”,"god,humor,mankind,silence",Humor
395,"“Who're you going with, then?"" said Ron.""Angelina,"" said Fred promptly, without a trace of embarrassment.""What?"" said Ron, taken aback. ""You've already asked her?""""Good point,"" said Fred. He turned his head and called across the common room, ""Oi! Angelina!""Angelina, who had been chatting with Alicia Spinnet near the fire, looked over at him.""What?"" She called back.""Want to come to the ball with me?""Angelina gave Fred a sort of appraising look.""All right, then,"" she said, and she turned back to Alicia and carried on chatting with a bit of a grin on her face.""There you go,"" said Fred to Harry and Ron, ""piece of cake.”","dance,dating,harry-potter,humor,weasley",Humor
396,“She's the sort of woman who lives for others - you can tell the others by their hunted expression.”,"humor,women,zealousness",Humor
397,"“I do this real moron thing, and it's called thinking. And apparently I'm not a very good American because I like to form my own opinions.”","dissent,freedom-of-thought,humor,patriotism",Humor
398,"“Well, I certainly don't,"" said Percy sanctimoniously. ""I shudder to think what the state of my in-tray would be if I was away from work for five days."" ""Yeah, someone might slip dragon dung in it again, eh, Perce?"" said Fred. ""That was a sample of fertilizer from Norway!"" said Percy, going very red in the face. ""It was nothing personal!"" ""It was,"" Fred whispered to Harry as they got up from the table. ""We sent it.”",humor,Humor
399,"“So this is it,"" said Arthur, ""We are going to die.""""Yes,"" said Ford, ""except... no! Wait a minute!"" He suddenly lunged across the chamber at something behind Arthur's line of vision. ""What's this switch?"" he cried.""What? Where?"" cried Arthur, twisting round.""No, I was only fooling,"" said Ford, ""we are going to die after all.”","gallows-humor,humor,science",Humor
400,"“My name is Percy Jackson. I'm twelve years old. Until a few months ago, I was a boarding student at Yancy Academy, a private school for troubled kids in upstate New York.Am I a troubled kid?Yeah. You could say that.”","different,humor,introduction,percy-jackson,school,trouble",Humor
401,“Don't look at me in that tone of voice.”,"disapproval,humor,wordplay",Humor
402,"“My mother made a squeaking sound that might of been either ""yes"" or ""help"".Poseidon took it as a yes and came in.Paul was looking back and forth between us, trying to read our expressions.Finally he stepped forward.""Hi, I'm Paul Blofis.""Poseidon raised an eyebrow and then shook his hand.""Blowfish, did you say?""""Ah, no. Blofis, actually.""""Oh, I see,"" Poseidon said. ""A shame. I quite like blowfish. I am Poseidon.""""Poseidon? That's an interesting name.""""Yes, I like it. I've gone by other names, but I do prefer Poseidon.""""Like the god of the sea.""""Very much like that, yes""""Well!"" My mother interrupted. ""Um, were so glad you could drop by. Paul, this is Percy's father.""""Ah."" Paul nodded, though he didn't look real pleased. ""I see.""Poseidon smiled at me. ""There you are, my boy. And Tyson, hello, son!""""Daddy!"" Tyson [shouted]...Paul's jaw dropped. He stared at my mother. ""Tyson is...""""Not mine,"" she promised. ""It's a long story.”","humor,paul,percy-jackson,poseidon,tyson",Humor
403,"“The universe is a big place, perhaps the biggest.”",humor,Humor
404,"“I love new clothes. If everyone could just wear new clothes everyday, I reckon depression wouldn’t exist anymore.”","clothes,fashion,humor",Humor
405,“You are speaking of my future lover. Be more respectful.”,"eric-northman,humor,romance,sookie-stackhouse,true-blood",Humor
406,"“Jace perched on the windowsill and looked down at him. ""You really don't get this bodyguard thing, do you?""""I didn't even think you liked me all that much,"" said Simon. ""Is this one of those keep-your-friends-close-and-your-enemies-closer things?""""I thought it was keep your friends close so you have someone to drive the car when you sneak over to your enemy's house a night and throw up in his mailbox.""""I'm pretty sure that's not it”","banter,city-of-fallen-angels,humor,jace-lightwood,simon-lewis",Humor
407,"“Look, let me just say it: He was hot. A nonhot boy stares at you relentlessly and it is, at best, awkward and, at worst, a form of assault. But a hot boy . . . well.”","boys,humor",Humor
408,“I have found out that there ain't no surer way to find out whether you like people or hate them than to travel with them.”,"humor,travel",Humor
409,"“Those are my principles, and if you don't like them...well I have others.”",humor,Humor
410,"“Eragon looked back at him, confused. ""I don't understand.""""Of course you don't,"" said Brom impatiently. ""That's why I'm teaching you and not the other way around.”","education,humor",Humor
411,"“If you cannot get rid of the family skeleton, you may as well make it dance.”","family,humor",Humor
412,"“Death: ""THERE ARE BETTER THINGS IN THE WORLD THAN ALCOHOL, ALBERT.""Albert: ""Oh, yes, sir. But alcohol sort of compensates for not getting them.”","alcohol,death,drinking,humor",Humor
413,“I'm sure I'll feel much more grateful when I find a guy who thinks complex wiring in a girl is a turn-on.”,"cinder,cyborg,girl,humor,marissa-meyer",Humor
414,"“Well, that's your opinion, isn't it? And I'm not about to waste my time trying to change it.”","humor,lady-gaga,lady-gaga-famous,lady-gaga-quotes",Humor
415,"“when you're not looking, somebody'll sneak up and write ""Fuck you"" right under your nose.”",humor,Humor
416,"“Yes, reason has been a part of organized religion, ever since two nudists took dietary advice from a talking snake.”","humor,religion",Humor
417,"“My kids are starting to notice I'm a little different from the other dads. ""Why don't you have a straight job like everyone else?"" they asked me the other day. I told them this story: In the forest, there was a crooked tree and a straight tree. Every day, the straight tree would say to the crooked tree, ""Look at me...I'm tall, and I'm straight, and I'm handsome. Look at you...you're all crooked and bent over. No one wants to look at you."" And they grew up in that forest together. And then one day the loggers came, and they saw the crooked tree and the straight tree, and they said, ""Just cut the straight trees and leave the rest."" So the loggers turned all the straight trees into lumber and toothpicks and paper. And the crooked tree is still there, growing stronger and stranger every day.”","humor,individuality,music,musician,non-conformity",Humor
418,"“By the Angel,"" Jace said, looking the demon up and down. ""I knew Greater Demons were meant to be ugly, but no one ever warned me about the smell.""Abbadon opened its mouth and hissed. Inside its mouth were two rows of jagged glass-sharp teeth.""I'm not sure about this wind and howling darkness business,"" Jace went on, ""smells more like landfill to me. You sure you're not from Staten Island?”","bravado,demon,fearlessness,humor,jace-wayland,sarcasm,taunting,teasing",Humor
419,"“Pretty soon the only people left without a girlfriend will be me and Wendell the school janitor, and he smells like windex.""""At least you know he's still available.”","clary-fray,dating,humor,simon-lewis",Humor
420,“We’ll never survive!” “Nonsense. You’re only saying that because no one ever has.”,"doubt,humor,optimism,survival",Humor
421,"“Because children have abounding vitality, because they are in spirit fierce and free, therefore they want things repeated and unchanged. They always say, ""Do it again""; and the grown-up person does it again until he is nearly dead. For grown-up people are not strong enough to exult in monotony. But perhaps God is strong enough to exult in monotony. It is possible that God says every morning, ""Do it again"" to the sun; and every evening, ""Do it again"" to the moon. It may not be automatic necessity that makes all daisies alike; it may be that God makes every daisy separately, but has never got tired of making them. It may be that He has the eternal appetite of infancy; for we have sinned and grown old, and our Father is younger than we.”","humor,leibniz,religion,watchmaker",Humor
422,"“Mario, what do you get when you cross an insomniac, an unwilling agnostic and a dyslexic?""""I give.""""You get someone who stays up all night torturing himself mentally over the question of whether or not there's a dog.”","agnosticism,dogs,dyslexia,god,humor,insomnia,pain",Humor
423,“Curiouser and curiouser.”,"children-s-lit,favorites,humor",Humor
424,"“You're so full of crap, you could pass for a toilet.”","humor,insult,toilet-humor",Humor
425,"“In my opinion, we don't devote nearly enough scientific research to finding a cure for jerks.”","humor,jerks,science",Humor
426,“My doctor told me to stop having intimate dinners for four. Unless there are three other people.”,"dinner,humor",Humor
427,"“The Colonel led all the cheers.Cornbread!"" he screamed.CHICKEN!"" the crowd responded.Rice!""PEAS!""And then, all together: ""WE GOT HIGHER SATs.""Hip Hip Hip Hooray!"" the Colonel cried.YOU'LL BE WORKIN' FOR US SOMEDAY!”",humor,Humor
428,"“Poirot,"" I said. ""I have been thinking.""""An admirable exercise my friend. Continue it.”","humor,thinking",Humor
429,"“I like to have a martini,Two at the very most.After three I'm under the table,after four I'm under my host.”","drinking,drunken-behaviour,humor",Humor
430,"“Jace's eyes sparkled, but he said calmly, ""Not at all. the Silent Brothers can help her retrieve her memories.""""You hate the Silent Brothers,"" protested Isabelle.""I don't hate them,"" said Jace candidly.""I'm afraid of them. It's not the same thing.""""I thought you said they were libarians,"" said Clary.""They are librarians.""Simon whistled. ""Those must be some killer late fees.”","banter,humor,librarians",Humor
431,“A goal without a plan is just a wish.”,"enterprise,humor,inspirational,planning",Humor
432,"“Books can also provoke emotions. And emotions sometimes are even more troublesome than ideas. Emotions have led people to do all sorts of things they later regret-like, oh, throwing a book at someone else.”","anime,emotions,funny,humor,manga,provoke,troublesome",Humor
433,"“You so need to lighten up about that potato-launcher incident,"" Butch said.Phury rolled his eyes and eased back in the banquette. ""You broke my window.""""Of course we did. V and I were aiming for it.""""Twice.""""Thus proving that he and I are outstanding marksmen.”","humor,paranormal-romance,vampires",Humor
434,"“You forget, darling.I am the local psychopath.”",humor,Humor
435,"“I hated sports. I hated sports, and I hated people who played them, and I hated people who watched them, and I hated people who didn't hate people who watched or played them.”","humor,just-like-me",Humor
436,"“MS. THOMPSON, it said in heavy block letters, PLEASE KEEP YOUR FELINE OFF MY PROPERTY. IF I SEE IT AGAIN, I WILL EAT IT.”","grave-offenses,humor",Humor
437,"“Lawful good to lawful evil!"" said Simon, pleased.""He's quoting Dungeons and Dragons,"" said Clary. ""Ignore him.”","clary,humor,simon",Humor
438,"“I have lightning and wind powers,"" Jason reminded him. ""Piper can turn beautiful and charm people into giving her BMWs. You're no more a freak than we are. And, hey, maybe you can fly, too. Like jump off a building and yell 'Flame on!'""Leo snorted. ""If I did that, you would see a flaming kid falling to his death, and I would be yelling something a little stronger than 'Flame on!”","fire,funny,humor,powers,the-lost-hero",Humor
439,"“The whole of life is just like watching a film. Only it's as though you always get in ten minutes after the big picture has started, and no-one will tell you the plot, so you have to work it out all yourself from the clues.”","humor,life,movies",Humor
440,"“Quotation, n: The act of repeating erroneously the words of another.”","definitions,humor,quotations,quotes,satire",Humor
441,“Life seems but a quick succession of busy nothings.”,humor,Humor
442,“The human body is the best work of art.”,"art,beauty,body,body-image,dancer,desire,fashion,fitness,food-for-thought,funny,girl,hip-hop,honesty,humor,humour,lust,lust-for-life,passion,young,young-adult,young-adults,youth",Humor
443,“Too bad that all the people who know how to run the country are busy driving taxicabs and cutting hair.”,"humor,politics",Humor
444,"“From behind Lissa, I heard Christian say, ""Worst. Timing. Ever."" Adrian studied Lissa and then looked at Christain sprawling on the bed on the far side of the suite. ""Huh,"" Adrian said, letting himself in. ""So that's how you're going to fix the family problem. Little Dragomirs. Good idea."" Christian sat up and strolled toward them. ""Yeah, that's exactly it. You're interrupting official Council business.”","adrian-ivashkov,christian,humor",Humor
445,"“She talks like you. It’s not every day you hear a four-year-old say Prince Charming is a douchebag who’s only holding Cinderella back.” ""That’s my girl.”","cinderella,fairy-tales,feminism,humor",Humor
446,"“HUMAN BEINGS MAKE LIFE SO INTERESTING. DO YOU KNOW, THAT IN A UNIVERSE SO FULL OF WONDERS, THEY HAVE MANAGED TO INVENT BOREDOM. (Death)”","apathy,boredom,cynism,ennui,humor",Humor
447,"“As far as I'm concerned, if something is so complicated that you can't explain it in 10 seconds, then it's probably not worth knowing anyway.”",humor,Humor
448,"“If you try and take a cat apart to see how it works, the first thing you have on your hands is a non-working cat.”","humor,science",Humor
449,"“Okay, God, I thought. Get me out of this and I’ll stop my half-assed church-going ways. You got me past a pack of Strigoi tonight. I mean, trapping that one between the doors really shouldn't have worked, so clearly you're on board. Let me get out of here, and I’ll...I don’t know. Donate Adrian’s money to the poor. Get baptized. Join a convent. Well, no. Not that last one.”","dimitri,humor,paranormal-romance,rose,urban-fantasy,vampire,young-adult-novels",Humor
450,"“I don't know much about being a millionaire, but I'll bet I'd be darling at it.”",humor,Humor
451,"“I have never made but one prayer to God, a very short one: Oh Lord, make my enemies ridiculous. And God granted it.""(Letter to Étienne Noël Damilaville, May 16, 1767)”","enmity,humor,prayers,religion,ridicule,satire,social-justice,social-life",Humor
452,"“You should try not to talk so much, friend. You'll sound far less stupid that way.- Breeze”","humor,remaining-silent,reticence",Humor
453,"“Personally, I'm always ready to learn, although I do not always like being taught.”",humor,Humor
454,“Reading good books ruins you for enjoying bad books.”,"humor,reading",Humor
455,"“Have any of you wondered what I did with all the cash Pekka Rollins gave us?""""Guns?"" asked Jesper.""Ships?"" queried Inej.""Bombs?"" suggested Wylan. ""Political bribes?"" offered Nina. They all looked at Matthias. ""This is where you tell us how awful we are,"" she whispered.”","crooked-kingdom,friendship,humor,inej,jesper,kaz,matthias,nina,wylan",Humor
456,"“He'd been wrong, there was a light at the end of the tunnel, and it was a flamethrower.”","death,humor",Humor
457,"“When in danger or in doubt, run in circles, scream and shout.”","danger,humor",Humor
458,"“I must have a prodigious amount of mind; it takes me as much as a week, sometimes, to make it up!”","decisions,humor,mind",Humor
459,"“Love is like a brick. You can build a house, or you can sink a dead body.”","brick,dead,house,humor,lady-gaga,love",Humor
460,“Look at me!Look at me!Look at me NOW!It is fun to have funBut you have to know how.”,humor,Humor
461,"“Curran looked back at me. ""Why is it you always attract creeps?""""You tell me."" Ha! Walked right into that one, yes, he did.”",humor,Humor
462,"“Also, I'm sleeping with your mom. Just thought you should know.”","clary-fray,humor,jocelyn-fray,simon-lewis",Humor
463,"“Can't stay long, Mother,"" he said. ""I'm up front, the prefects have got two compartments to themselves-""""Oh, are you a prefect, Percy?"" said one of the twins, with an air of great surprise. ""You should have said something, we had no idea.""""Hang on, I think I remember him saying something about it,"" said the other twin. ""Once-""""Or twice-""""A minute-""""All summer-""""Oh, shut up,"" said Percy the Prefect.”","fred-weasley,george-weasley,humor,percy-weasley,prefect",Humor
464,"“In real life, I assure you, there is no such thing as algebra. ”","algebra,education,humor,mathematics",Humor
465,"“So it's true. You can walk in sunlight. I thought perhaps it might have worn off.""""If I feel the urge to burst into flames, I'll let you know.”",humor,Humor
466,"“I can't decide whether I'm a good girl wrapped up in a bad girl, or if I'm a bad girl wrapped up in a good girl. And that's how I know I'm a woman!”","funny,good-and-bad,humor,humour,life,life-and-living,woman,woman-s-character,womanhood,women",Humor
467,"“We have to be back in three hours,"" Ronan said. ""I just fed Chainsaw but she'll need it again.""""This,"" Gansey replied ""is precisely why I didn't want to have a baby with you.”",humor,Humor
468,"“So much good, so much evil. Just add water.”",humor,Humor
469,"“They turned to Angel. ""We will call you Little One,"" the leader said, obviously deciding to dispense with the whole confusing name thing.""Okay,"" said Angel agreeably. ""I'll call you Guy in a White Lab Coat."" He frowned.""That can be his Indian name,"" I suggested.”","books,humor,maximum-ride",Humor
470,“I don't deserve any credit for turning the other cheek as my tongue is always in it.”,"humor,wit",Humor
471,"“I didn't fail the test, I just found 100 ways to do it wrong.”","examinations,failure,humor",Humor
472,“Anyone can speak Troll. All you have to do is point and grunt.”,"humor,language",Humor
473,"“He turned to Frank who was trying to pull his fingers out of the Chinese handcuffs…“Okay,” Frank relented. “Sure.” He frowned at his fingers, trying to pull them out of the trap. “Uh, how do you—”Leo chuckled. “Man, you’ve never seen those before? There’s a simple trick to getting out.”Frank tugged again with no luck. Even Hazel was trying not to laugh.Frank grimaced with concentration. Suddenly, he disappeared. On the deck where he’d been standing, a green iguana crouched next to an empty set of Chinese handcuffs.“Well done, Frank Zhang,” Leo said dryly, doing his impression of Chiron the centaur. “That is exactly how people beat Chinese handcuffs. They turn into iguanas.”","chinese-handcuffs,frank-zhang,heroes-of-olympus,humor,jason-grace,keep-it-simple,leo-valdez,percy-jackson-and-the-olympians,the-mark-of-athena,trap",Humor
474,"“Like all of my friends, she's a lousy judge of character.”","friends,humor",Humor
475,"“I often warn people: ""Somewhere along the way, someone is going to tell you, 'There is no ""I"" in team.' What you should tell them is, 'Maybe not. But there is an ""I"" in independence, individuality and integrity.”","cliché,humor,individuality,retort",Humor
476,"“I'm calm,"" Rachel insisted. ""Every time I'm around you, some monsters attack us. What's to be nervous about?""""Look,"" I said. ""I'm sorry about the band room. I hope they didn't kick you our or anything.""""Nah. They asked me a lot of questions about you. I played dumb.""""Was it hard?"" Annabeth asked.”","annabeth-chase,dumb,humor,insult,percy-jackson,rachel-dare",Humor
477,"“Look, did you ask me to come all the way uptown just so you could stare at me like I was something in a petri dish? Next time I'll send you a photo.""""And I'll frame it and put it on my nightstand,"" said Jace.”",humor,Humor
478,"“Astriola. That IS demon pox. You had evidence that demon pox existed and you didnt mention it to me! Et tu, Brute!' He rolled up the paper and hit Jem over the head with it.”","clockwork-prince,humor,jem-carstairs,will-herondale",Humor
479,"“I mean, really. Who sends their kid to boarding school? It's so Hogwarts. Only mine doesn't have cute boy wizards or magic candy or flying lessons.”",humor,Humor
480,"“Ronan said, ""I'm always straight.""Adam replied ""Oh, man, that's the biggest lie you've ever told.”","humor,lies,love",Humor
481,"“The voice of Love seemed to call to me, but it was a wrong number.”","humor,love",Humor
482,"“When your mother asks, ""Do you want a piece of advice?"" it's a mere formality. It doesn't matter if you answer yes or no. You're going to get it anyway.”","family,humor,mothers",Humor
483,“As if you could kill time without injuring eternity.”,"eternity,humor,time,wisdom",Humor
484,"“You know that old saying. Once you go dead, no one's better in bed.”","humor,sex,vampire",Humor
485,"“I know - I'll play you for it,"" Alice suggested. ""Rock, paper, scissors.""Jasper chuckled and Edward sighed.""Why don't you just tell me who wins?"" Edward said wryly.Alice beamed. ""I do. Excellent.”","alice,edward,furture-telling,humor",Humor
486,"“Tell people there's an invisible man in the sky who created the universe, and the vast majority will believe you. Tell them the paint is wet, and they have to touch it to be sure.”","absurdity,belief,credulity,doubt,evidence,gullibility,humor,indoctrination,invisible,reason,skepticism",Humor
487,“One morning I shot an elephant in my pajamas. How he got in my pajamas I'll never know.”,humor,Humor
