,Quote,Genre,Category
381,"“You've a right to believe that we're governed by Nature and the hidden Force within her. You can think that the gods, including my Melitele, are merely a personification of this power invented for simpletons so they can understand it better, accept its existence. According to you, that power is blind. But for me, Geralt, faith allows you to expect what my goddess personifies from nature: order, law, goodness. And hope.”","faith,gods,polytheism,religion",Faith
382,"“God has prepared for Himself one great song of praise throughout eternity, and those who enter the community of God join in this song. It is the song that the “morning stars sang together and all the sons of God shouted for joy” at the creation of the world. (Job 38:7). It is the victory song of the children of Israel after passing through the Red Sea, the Magnificat of Mary after the annunciation, the song of Paul and Silas in the night of prison, the song of the singers on the sea of glass after their rescue, the “song of Moses the servant of God, and the song of the Lamb” (Rev. 15:3) It is the song of the heavenly fellowship.”","faith,inspiration,song",Faith
383,"“Faith and love are apt to be spasmodic in the best minds. Men live the brink of mysteries and harmonies into which they never enter, and with their hands on the door-latch they die outside.”","faith,harmony,love,mystery",Faith
384,"“At such times, the heart of man turns instictively towards his Maker. In prosperity, and whenever there is nothing to injure or make him afraid, he remembers Him not, and is ready to defy Him; but place him in the midst of dangers, cut him off from human aid, let the grave open before him, then it is, in the time of his tribulation, that the scoffer and unbelieving man turns to God for help, feeling there is no other hope, or refuge, or safety, save in his protecting arm.”","faith,god,prayer,religion,spirituality,stress,trials-and-tribulations,tribulations,worry",Faith
385,"“Though I do not believe in the order of things, still the sticky little leaves that come out in the spring are dear to me, the blue sky is dear to me, some people are dear to me, whom one loves sometimes, would you believe it, without even knowing why; some human deeds are dear to me, which one has perhaps long ceased believing in, but still honors with one's heart, out of old habit...""--Ivan Karamazov”","alyosha-karamazov,faith,ivan-karamazov,life,logic,meaning-of-life,reason,spirituality,tavern",Faith
386,"“Even now, I wonder how much of my life is convinced.”","belief,faith,life,memory",Faith
387,"“No matter what argument you make against evolution, the response is Well, you know, it's possible to believe in evolution and believe in God. Yes, and it's possible to believe in Spiderman and believe in God, but that doesn't prove Spiderman is true.”","faith,humor,politics",Faith
388,"“The Christian should work as if all depended upon him, and pray as if it all depended upon God.”","faith,prayer,work",Faith
389,"“That's how you avoid becoming a moth,"" he says. ""Stop asking others what to believe. Figure it out for yourself.”","belief,faith,humanity",Faith
390,“We are not on this planet to ask forgiveness of our deities”,"deity,earth,faith,god,goddess,love,paganism,planet,wicca",Faith
391,"“The more you go with the flow of life and surrender the outcome to God, and the less you seek constant clarity, the more you will find that fabulous things start to show up in your life.”","answer,attraction,clarity,faith,go-with-the-flow,god,let-go,letting-go,life,living-the-questions,positive-thinking,questions,surrender,the-unknown,trust,trusting-god,uncertainty",Faith
392,“What we are waiting for is not as important as what happens to us while we are waiting. Trust the process.”,"consecration,faith,positive-thinking,preparation,seasons-of-waiting,the-process,trust,trust-the-process,trusting-your-journey,wait,waiting",Faith
393,"“To have faith is to be sure of the things we hope for, to be certain of the things we cannot see.”","faith,god,hope,pleasing-to-god",Faith
394,"“Gifts of grace come to all of us. But we must be ready to see and willing to receive these gifts. It will require a kind of sacrifice, the sacrifice of believing that, however painful our losses, life can still be good — good in a different way then before, but nevertheless good. I will never recover from my loss and I will never got over missing the ones I lost. But I still cherish life. . . . I will always want the ones I lost back again. I long for them with all my soul. But I still celebrate the life I have found because they are gone. I have lost, but I have also gained. I lost the world I loved, but I gained a deeper awareness of grace. That grace has enabled me to clarify my purpose in life and rediscover the wonder of the present moment.”","faith,grace,grief,loss,mourning",Faith
395,"“Faith is a fine inventionWhen gentlemen can see,But microscopes are prudentIn an emergency.”","faith,religion,science",Faith
396,"“I will not attack your doctrines nor your creeds if they accord liberty to me. If they hold thought to be dangerous - if they aver that doubt is a crime, then I attack them one and all, because they enslave the minds of men.I attack the monsters, the phantoms of imagination that have ruled the world. I attack slavery. I ask for room -- room for the human mind.”","doubt,faith,liberty,religion,skepticism,slavery",Faith
397,"“Life's trials will test you, and shape you, but don’t let them change who you are.”~ Aaron Lauritsen, ‘100 Days Drive”","100-days-drive,100daysdrive,acceptance,accomplish,adventure,ambition,author,awakening,be-happy,be-proud,believe,bestrong,bestseller,bohemian,break-barriers,carma,chances,change,chase-dreams,cherish,coming-of-age,compassion,competition,confidence,conquer,conquer-fear,content,control-your-life,courage,crossroads,destiny,determination,dig-deep,don-t-give-up,don-t-worry-be-happy,dream-big,dreamer,empower,energy,enjoy-life,explore,faith,fearless,find-yourself,follow-your-dreams,follow-your-heart,follow-your-own-path,forgive,free,freedom,fresh-start,goal-setting,goals,goals-in-life,good-soul,gratitude,happiness,heal,high-road,hope,humanity,humility,inner-beauty,inner-strength,inspiration,journey,joy,judgement,laugh,learn,liberate,liberating,life,life-lessons,light,limitless,live-life-quotes,love-thy-neighbor,love-thyself,love-yourself,luck,memoir,never-quit,no-regrets,nomad,one-life,open-road,opportunity,parenthood,perspective,positive-thinking,power,pride,push-limits,quote-of-the-day,quotes,reflections,resiliency,respect,risk-taking,road-trip,satisfaction,service-to-others,smile,soar,soul-food,spirituality,start-all-over,staystrong,strength,struggle,success,teamwork,thick-skin,think-outside-the-box,travel,truth,values,wander,wanderlust,wateroffaducksback,writer",Faith
398,"“I can only say that I am nothing but a poor sinner, trusting in Christ alone for salvation.”","faith,religion",Faith
399,"“I went to the recreation room and knelt down in front of the same Nativity scene where I’d prayed to Baby Jesus to find my mother when I was a child. I looked at him lying there in his bed of hay and wondered why this scene never left me. Over the years, whenever I prayed, I prayed to Baby Jesus. He was the miracle baby who never grew up. I believed that he really listened to me and often answered me. As I knelt there I realized that Sister Silvestris was right all along. She told us every Christmas that whatever we asked of Baby Jesus he’d grant us.”","childhood,faith,love,optimism,positivity,prayers,religion",Faith
400,"“Faith is a great thing, and really religious people would like us to believe that faith and knowing are the same thing, but I don't believe that myself. Because there are too many different ideas on the subject. What we know is this: When we die, one of two things happens. Either our souls and thoughts somehow survive the experience of dying or they don't. If they do, that opens up every possibility you could think of. If they don't, it's just blotto. The end.”",faith,Faith
401,“There had to be dark and muddy waters so that the sun could have something to background it's flashing glory.”,"faith,hope",Faith
402,“My faith is big enough to accept all of God's wonders.”,"faith,god,inspirational",Faith
403,“Faith doesn't mean that you never doubt. It only means that you never act upon your doubts.”,"doubt,faith",Faith
404,“Our kindness may be the most persuasive argument for that which we believe.”,"faith,kindness,truth",Faith
405,“Science tells me God must exist.My mind tells me I'll never understand God.My heart tells me I'm not meant to. [Vittoria Vetra]”,"faith,religion,science",Faith
406,"“What do people fear most about death? I asked the reb.""Fear?"" he thought for a moment. 'Well, for one thing, what happens next? Where do we go? Is it what we imagined?""That's big.""Yes. But there's something else.""What else?He leaned forward.""Being forgotten,"" he whispered.”","faith,have,little",Faith
407,"“[The] insistence on the absolutely indiscriminate nature of compassion within the Kingdom is the dominant perspective of almost all of Jesus' teaching.What is indiscriminate compassion? 'Take a look at a rose. Is is possible for the rose to say, ""I'll offer my fragrance to good people and withhold it from bad people""? Or can you imagine a lamp that withholds its rays from a wicked person who seeks to walk in its light? It could do that only be ceasing to be a lamp. And observe how helplessly and indiscriminately a tree gives its shade to everyone, good and bad, young and old, high and low; to animals and humans and every living creature -- even to the one who seeks to cut it down. This is the first quality of compassion -- its indiscriminate character.' (Anthony DeMello, The Way to Love)...What makes the Kingdom come is heartfelt compassion: a way of tenderness that knows no frontiers, no labels, no compartmentalizing, and no sectarian divisions.”","christianity,compassion,faith,jesus,kingdom,light,servanthood,spiritual-life,tenderness",Faith
408,“What we call rational grounds for our beliefs are often extremely irrational attempts to justify our instincts.”,"belief,faith,religion,science,skepticism",Faith
409,“...history has shown that the most terrible crimes against love have been committed in the name of fanatically defended doctrines.”,"faith,fanaticism,love",Faith
410,“Living in a world such as this is like dancing on a live volcano.”,"belief,buddhism,faith,japan,life,religion,spirituality",Faith
411,"“God’s revelation does not need the light of human genius, the polish and strength of human culture, the brilliancy of human thought, the force of human brains to adorn or enforce it; but it does demand the simplicity, the docility, humility, and faith of a child’s heart.”","faith,revelation",Faith
412,“Faith makes all things possible. Love makes them easy.”,faith,Faith
413,"“You have to stand guard over the development and maintenance of Islamic democracy, Islamic social justice and the equality of manhood in your own native soil.”","ali,corruption,development,discipline,education,equality,faith,guard,harmony,islam,jinnah,justice,leader,life,love,maintenance,manhood,morals,muhammad,native,pakistan,peace,power,social,society,soil,stand,system,thinking,unity,values",Faith
414,“It is better to live ready than to get ready!”,"faith,inspirational",Faith
415,"“Ask and it shall be given you,'"" I began. ""'Seek and ye shall find; knock, and it shall be opened unto you; For every one that asketh receiveth; and he that seeketh findeth; and to him that knocketh it shall be opened.' We have the same message in the Book of Saint John,"" I said, sounding for all the world like a preacher....""Well, but how could I just stop there? Those words were worse than nothing if I didn't tell what they meant to Grandpa. Looking at the long rough box, I spoke timid, in a mumbled voice. Not preachified at all. ""Grandpa didn't think Jesus meant, by that, that we should ast God for things, or for special favors. He said we could trust that in the nature of things, without astin', we'll get lots of blessin's and happy surprises and maybe a miracle or two. When Jesus said ast and you'll get it, He meant things of the spirit, not the flesh. Right now for instance, I could ast, 'Lord please raise Grandpa from the dead,' but it wouldn't happen. But I can say, 'Please, God, comfort me,' and I'll get heart's ease. Grandpa said Jesus meant us to ast for hope, forgiveness, and all that. Ast, 'Hep us not be scared, hep us not be greedy, give us courage to try."" I was really carried away. ""Ast any such and God will give it to you. But don't ast Him not to let fire burn, or say spare me from death. At least, uh, that's what Grandpa said.”","faith,god,hope",Faith
416,"“I love to walk. Walking is a spiritual journey and a reflection of living. Each of us must determine which path to take and how far to walk; we must find our own way, what is right for one may not be for another. There is no single right way to deal with late stage cancer, to live life or approach death, or to walk an old mission trail.”","adversity-quotes,advice-for-daily-living,cancer,christian,courage,courage-quotes,death,death-quotes,empowering-quotes,empowerment,faith,faith-in-yourself,faith-quotes,fear,fear-quotes,god,god-s-grace,god-s-love,gods-grace,happy,happy-quotes,health,hope,hope-quotes,illness,illness-and-hope,inspirational,life,life-and-living,life-lessons,life-quotes,love,love-quotes,self-confidence,self-help,self-improvement,self-love,spiritual,spirituality,strength,strength-and-courage,strength-of-mind,strength-of-spirit,strength-of-will,strength-quotes,strength-through-adversity,walk,walker,walking,well-being,wellbeing,wellness,wisdom-quotes",Faith
417,"“It’s called walking by faith, not sitting by faith”",faith,Faith
418,"“Skin boils! Boils cause serious pain and physical suffering, and you also have to consider the ugliness factor. Even the most powerful zit cream on earth would be no match for the Lord Almighty’s epidermal masterpieces. So this one wins for my pick of the nastiest of the first nine plagues -- a dubious honor indeed.”","biblical-message,book-of-god,christian,christianity,faith,find-god,humour,love,teens,young-adult",Faith
419,"“It all comes down to a choice. Either choose a life separate from God, which comes with the worry that things can fall apart at any moment, or follow the Lord and enjoy extraordinary confidence in knowing you can achieve greatness and will have the happiest of endings.”","biblical-message,book-of-god,christian,christianity,faith,find-god,humour,love,teens,young-adult",Faith
420,“The greatest act of faith some days is to simply get up and face another day.”,"encouragement,faith,god,hope,inspirational,power",Faith
421,“Our hearts of stone become hearts of flesh when we learn where the outcast weeps.”,"compassion,faith,heart,poverty,servanthood",Faith
422,"“I am the resurrection, and the life: he that believeth in me, though he were dead, yet shall he live: And whosoever liveth and believeth in me shall never die.(John 11:25-26)”","belief,charles-dickens,ever-after,everlasting-life,faith,paradise,resurrection,sydney-carton,tale-of-two-cities",Faith
423,“You need to have faith in yourself. Be brave and take risks. You don't have to have it all figured out to move forward.”,"authentic-living,being-positive,brave,courage,faith,inspiration,inspirational,inspirational-quotes,life,life-quotes,motivation,moving-forward,optimism,optimistic,positive,positive-affirmation,positive-life,positive-thinking,start-up",Faith
424,"“Faith is not about finding meaning in the world, there may be no such thing -- faith is the belief in our capacity to create meaningful lives.”","faith,inspiration,meaning",Faith
425,"“The soul hardly ever realizes it, but whether he is a believer or not, his loneliness is really a homesickness for God.”","faith,god,inspirational,life,loneliness,patience",Faith
426,"“Low self-esteem causes me to believe that I have so little worth that my response does not matter. With repentance, however, I understand that being worth so much to God is why my response is so important. Repentance is remedial work to mend our minds and hearts, which get bent by sin.”","faith,god,repentance,self-esteem,self-worth,sin,spirituality,worth",Faith
427,"“Perhaps evil is the crucible of goodness... and perhaps even Satan - Satan, in spite of himself - somehow serves to work out the will of God.”",faith,Faith
428,"“The way of Jesus cannot be imposed or mapped — it requires an active participation in following Jesus as he leads us through sometimes strange and unfamiliar territory, in circumstances that become clear only in the hesitations and questionings, in the pauses and reflections where we engage in prayerful conversation with one another and with him.”","christian,faith,god,jesus,spirituality",Faith
429,"“Aura, I'm really patient, but I'm not a bloody saint.”","faith,hope,love,patience,wait",Faith
430,"“The human ego is the ugliest part of man. We lift up men who only show us darkness, and put down those brave enough to show us the light. Likewise, people engage in darkness when it is light outside, and acknowledge the light only when it is dark. We abandon those fighting for us to cheer behind those fighting against us. And, we only remember good people and God when it is convenient for us, and take them for granted because their doors are always open - only to chase after closed doors and personalities void of substance and truth.”","beauty,closed-doors,darkness,doors,ego,faith,fighting,god,granted,human-nature,irony,light,men,neglect,people,substance,truth,ugly,void-of-truth",Faith
431,"“I prayed that our growth would be as strong and determined as the seeds of coconut palms, boldly reaching skyward toward the sun diligently boring deeper into the earth to secure a firm foundation for the beautiful, durable, fruit-bearing trees they would become. For me, Mhonda was the place to continue the growth of the still young but strong roots of my tree planted in Kifungilo. This was my life now, the life I’d prayed for, the life that would provide me with an education and would open doors. I wanted this life very much. I told my wavering spirit to bear with me because, just like the coconut palm, I would sway and bend and bruise, but I would survive. I would have to become the tree in the African saying: ‘The tree that bends with the wind does not break.”","autobiography,bravery,challenging-status-quo,determination,faith,growth,inspirational,positive-thinking",Faith
432,"“If you place [your bet] with God, you lose nothing, even if it turns out that God does not exist. But if you place it against God, and you are wrong and God does exist, you lose everything.”","existence,faith,god",Faith
433,"“We fall from womb to tomb, from one blackness and toward another, remembering little of the one and knowing nothing of the other ... except through faith.”","birth,death,faith",Faith
434,“Love without hope will not survive.Love without faith changes nothing.Love gives power to hope and faith.”,"change,faith,hope,love,power,survive",Faith
435,"“Back of every creation, supporting it like an arch, is faith. Enthusiasm is nothing: It comes and goes. But if one believes, then miracles occur.”",faith,Faith
436,"“To believe that what has not occurred in history will not occur at all, is to argue disbelief in the dignity of man.”","dignity,faith,history,man",Faith
437,"“When you aren't sincere you need to pretend, and by pretending you end up believing yourself; that's the basic principle of every faith.”","belief,faith,insincerity,pretense,religion",Faith
438,"“Nobody can turn you into a slave unless you allow them. Nobody can make you afraid of anything, unless you allow them. Nobody can tell you to do something wrong, unless you allow them. God never created you to be a slave, man did. God never created division or set up any borders between brothers, man did. God never told you hurt or kill another, man did. So why is man your god, and not the Creator?”","afraid,border,brotherhood,brothers,conscience,creator,divine-heart,division,ethics,faith,fear,god,hate,human-nature,kill,killing,love,man,peace,religious,right,slave,slavery,truth,unconditional-love,wrong",Faith
439,"“If faith never encounters doubt, if truth never struggles with error, if good never battles evil, how can faith know its own power? In my own pilgrimage, if I had to choose between a faith that has stared doubt in the eye and made it blink, or a naive faith that has never known the firing line of doubt, I will choose the former every time.”","faith,god,inspirational,religion",Faith
440,"“Unless you are willing to do the ridiculous, God will not do the miraculous. When you have God, you don’t have to know everything about it; you just do it.”","catholic,catholicism,faith",Faith
441,"“The difference between faith and insanity is that faith is the ability to hold firmly to a conclusion that is incompatible with the evidence, whereas insanity is the ability to hold firmly to a conclusion that is incompatible with the evidence.”","atheism,evidence,faith,insanity,mythology",Faith
442,"“Faith is a cop-out. If the only way you can accept an assertion is by faith, then you are conceding that it can't be taken on its own merits. It is intellectual bankruptcy.”","belief,faith",Faith
443,“Do not ask directions from the people around you. Ask directions from the person who called you.”,"ask,directions,faith,love",Faith
444,“God existed before every religion; He exists in spite of all religions.”,"faith,god,inspiration,truth,wisdom",Faith
445,“There is nothing foolish about hope.”,"faith,hope",Faith
446,"“For centuries the church has stood by while science picked away at religion bit by bit. Debunking miracles. Training the mind to overcome the heart. Condemning religion as the opiate of the masses. They denounce God as a hallucination - a delusional crutch for those too weak to accept that life is meaningless. I could not stand by while science presumed to harness the power of God himself! Proof, you say? Yes, proof of science's ignorance! What is wrong with the admission that something exists beyond our understanding? The day science substantiates God in a lab is the day people stop needing faith!”","faith,miracles,religion,science",Faith
447,"“I used to think mercy meant showing kindness to someone who didn't deserve it, as if only the recipient defined the act. The girl in between has learned that mercy is defined by its giver. Our flaws are obvious, yet we are loved and able to love, if we choose, because there is that bit of the divine still smoldering in us.”","faith,mercy",Faith
448,"“Faith is always coveted most and needed most urgently where will is lacking; for will, as the affect of command, is the decisive sign of sovereignty and strength. In other words, the less one knows how to command, the more urgently one covets someone who commands, who commands severely—a god, prince, class, physician, father confessor, dogma, or party conscience. From this one might perhaps gather that the two world religions, Buddhism and Christianity, may have owed their origin and above all their sudden spread to a tremendous collapse and disease of the will. And that is what actually happened: both religions encountered a situation in which the will had become diseased, giving rise to a demand that had become utterly desperate for some ""thou shalt."" Both religions taught fanaticism in ages in which the will had become exhausted, and thus they offered innumerable people some support, a new possibility of willing, some delight in willing. For fanaticism is the only ""strength of the will"" that even the weak and insecure can be brought to attain, being a sort of hypnotism of the whole system of the senses and the intellect for the benefit of an excessive nourishment (hypertrophy) of a single point of view and feeling that henceforth becomes dominant— which the Christian calls his faith. Once a human being reaches the fundamental conviction that he must be commanded, he becomes ""a believer.""Conversely, one could conceive of such a pleasure and power of self-determination, such a freedom of the will [ This conception of ""freedom of the will"" ( alias, autonomy) does not involve any belief in what Nietzsche called ""the superstition of free will"" in section 345 ( alias, the exemption of human actions from an otherwise universal determinism).] that the spirit would take leave of all faith and every wish for certainty, being practiced in maintaining himself on insubstantial ropes and possibilities and dancing even near abysses. Such a spirit would be the free spirit par excellence.”","faith,morality,science,will-to-power",Faith
449,"“A person who is truly cool is a work of art. And remember, original works of art cost exponentially higher than imitations. Just take a look at the the coolest people in history. They will always be a part of history for being extremely original individuals, not imitations.”","art,art-work,artists,be-original,be-yourself,being,being-different,being-different-quotes,being-yourself,brave,confidence,confidence-building,cool,coolness,copy,cost,courage,create,different,faith,follow,follower,history,identity,identity-crisis,imitate,imitation,individual,individualism,inspiration,integrity,lead,leader,leadership,legend,life,love,nonconformist,original,original-works,originality,originality-quotes,people,person,rebel,self-love,society,strength,strong,think-different,think-for-yourself,thinker,unique,uniqueness,uniqueness-of-individual,will,work-of-art",Faith
450,“Faith isn’t never having any doubts; it’s having what you need to overcome them.”,"emma-carstairs,faith,julian-blackthorn",Faith
451,"“In Love's service, only wounded soldiers can serve.”","faith,love,servanthood,spiritual-life,wounds",Faith
452,"“Much of what we called ""depression"" was really dissatisfaction, a result of setting a bar impossibly high or expecting treasures we weren't willing to work for.”","dissatisfaction,faith,happiness,mitch-albom,satisfaction",Faith
453,"“[Y]ou have to stop loving and pursuing Christ in order to sin. When you are pursuing love, running toward Christ, you do not have opportunity to wonder, *Am I doing this right?* or *Did I serve enough this week?* When you are running toward Christ, you are freed up to serve, love, and give thanks without guilt, worry or fear. As long as you are running, you're safe.”","faith,jesus",Faith
454,"“And here is the point, about myself and my co-thinkers. Our belief is not a belief. Our principles are not a faith. We do not rely solely upon science and reason, because these are necessary rather than sufficient factors, but we distrust anything that contradicts science or outrages reason. We may differ on many things, but what we respect is free inquiry, openmindedness, and the pursuit of ideas for their own sake.”","atheism,belief,faith,principles,reason,religion,scepticism,science",Faith
455,"“And what god do you serve, then?”“Whichever will grant me good fortune.” “I don’t think gods work that way.” “I don’t think I care.”","faith,inej-ghafa,kaz-brekker,six-of-crows",Faith
456,"“By what men think, we create the world around us, daily new.”","belief,faith,philosophy",Faith
457,"“Faith is a knowledge within the heart, beyond the reach of proof.”",faith,Faith
458,"“Today is today, only today... tomorrow...it will only be yesterday.”","desire,energy,faith,industrious,inspiration",Faith
459,"“Faith is accepting what makes no sense, what we cannot prove, but know down deep in our souls is real.”","faith,inspirational",Faith
460,"“Reason excludes faith,"" Alessandro responded, watching the blood-red mite as it made a dash for the rim. ""It's deliberately limited. It won't function with the materials of religion. You can come close to proving the existence of God by reason, but you can't do it absolutely. That's because you can't do anything absolutely by reason. That's because reason depends on postulates. Postulates defy proof and yet they are essential to reason. God is a postulate. I don't think God is interested in the verification of His existence, and, therefore, neither am I. Anyway, I have professional reasons to believe. Nature and art pivot faithfully around God. Even dogs know that.”","faith,reason,religion",Faith
461,“أنا أخبئ بين أقفاص صدري أوجاع نساء الأرض ودموع الصغار ،أنا أحمل على عاتقي خيبات ثكلى !وفي حنجرتي تستقر حشرجة حزن مدوية ..أنا الأنثى التي تقام كل ليلة على مدائن قلبهامآتم الخذلان !وبالرغم من ذلك الأسى المفرط .. .تبتسم وتمضي دونما إكتراث !”,"books,faith,heart,love,reading,success,to-read,شعر,صام,قلب,كتاب",Faith
462,"“Daughter, we didn't need your note - or a prince's visit - to tell us you'd done nothing wrong. We know the daughter we raised. We fear for your future, but never for your character. You take our love and our trust wherever you wander. Father.”","faith,fathers-and-daughters,love,trust",Faith
463,"“A human being always acts and feels and performs in accordance with what he imagines to be true about himself and his environment...For imagination sets the goal ‘picture’ which our automatic mechanism works on. We act, or fail to act, not because of ‘will,’ as is so commonly believed, but because of imagination.”","action,belief,determination,faith,goals,imagination,imagine,performance,resolution,resolve,visualize,visualizing,will",Faith
464,"“BLACK AND WHITEI was born intoA religion of Light,But with so many otherReligions andPhilosophies,How do I know whichONEIs right?Is it notMy birthrightTo seek out the light?To find TruthAfter surveying all the proof,Am I supposedTo loveOr fight?And why do all those whoTry to guide me,Always start by dividingAnd multiplying me – From what they considerWrong or right?I thought,There were no wallsFor whoever beams truth and light.And how can one speak on Light's behalf,lf all they doIs act black,But talk WHITE?”","actions,bad,bad-deeds,barriers,bias,biased,birth,birthright,black,born,contradict,contradiction,dark,darkness,divide,dividing,faith,fight,find-truth,guide,hate,hypocrisy,hypocrites,lead,leader,light,love,multiply,philosophies,philosophy,philosophy-of-religion,proof,religion,religions,religious,religious-contradiction,research,skepticism-of-religion,study,unity,universal,walls,white,wisdom",Faith
465,“He who believes needs no explanation.”,faith,Faith
466,"“For all works and things, which are either commanded or forbidden by God and thus have been instituted by the supreme Majesty, are 'musts.' Nevertheless, no one should be dragged to them or away from them by the hair, for I can drive no man to heaven or beat him into it with a club.”","christianity,faith,god,religion,service",Faith
467,"“if someone has just hurt you or broken your heart, if someone has just died, all the grace you need is there-waiting for you to receive it. As long as we are pulled inward-despair and self attention, we aren't free to reach for God's grace. If we mean to leave ourselves alone, we must keep a hand free.”","faith,surrender",Faith
468,"“Our lives are the only meaningful expression of what we believe and in Whom we believe. And the only real wealth, for any of us, lies in our faith.”","faith,life,truth,weath",Faith
469,“Disciplined runners consistently clear their heads and focus fully on the journey ahead.. .because their passion and zeal for the goal supersedes the strain. The goal beckons them onward. Passion doesn't negate weariness; it just resolves to press beyond it.”,"faith,god,inspirational,perseverance",Faith
470,“They will become Godly when they will have God in their hearts.”,"faith,food-for-thought,godly,heart,meditation,pakistan,pakistani,religion,spirituality,sufi,sufism",Faith
471,"“There is a wisdom in children, a kind of knowing, a kind of believing, that we, as adults, do not have. There is a time when a kingdom needs its children.”","children,faith,strength,wisdom",Faith
472,“My friend Adele describes fundamentalism as holding so tightly to your beliefs that your fingernails leave imprints on the palm of your hand... I think she's right. I was a fundamentalist not because of the beliefs I held but because of how I held them: with a death grip. It would take God himself to finally pry them out of my hands. (p.17-18)”,"faith,fundamentalism,god",Faith
473,"“I know now that I can make it through more than I thought, with less than I thought. I know better than to believe that the changes are over, and I know better than to believe the next ones will be easier, but I've learned the hard way that change is one of God's greatest gifts and one of his most useful tools.”","faith,inspirational-attitude",Faith
474,“You never know who you're inspiring or uninspiring. People notice more than you think.”,"beauty,courage,determination,dreams,expression,faith,friendship,future,honesty,hope,hopeful,inspiration,inspire,inspiring,joy,kindness,life,literature,living,love,nature,peace,reading,smiling,trusting,truth,wonderful,writing",Faith
475,"“We see them as they cannot, will not, see each other--we see his heart in the way he looks at her; we see her soul calling out for his every touch. It would be so easy if they could only see inside each other as we can.And yet, there is beauty in the way they find each other: slowly, in a fragile dance of sidelong glances and accidental touches. To see them come together, souls binding without knowing each other as we do, without being certain of what the other's heart holds, is to learn something new...Faith.”","faith,love,whispers",Faith
476,“A faith that hasn't been tested can't be trusted.”,faith,Faith
477,"“At times, he didn't understand the meaning of the Koran's words. But he said he liked the enhancing sounds the Arabic words made as they rolled off his tongue. He said they comforted him, eased his heart. ""They'll comfort you to . Mariam jo,"" he said. ""You can summon then in your time of your need, and they won't fail you. God's words will never betray you, my girl.”","faith,religion",Faith
478,"“In order that love be fully satisfied, It is necessary that It lower Itself and that It lower Itself to nothingness and transform this nothingness into fire.”","faith,story-of-a-soul",Faith
479,"“I'm only running forward, lighting up the dark within”","faith,hope,kpop,light,stray-kids",Faith
480,"“Because salvation is by grace through faith, I believe that among the countless number of people standing in front of the throne and in front of the Lamb, dressed in white robes and holding palms in their hands (see Revelation 7:9), I shall see the prostitute from the Kit-Kat Ranch in Carson City, Nevada, who tearfully told me that she could find no other employment to support her two-year-old son. I shall see the woman who had an abortion and is haunted by guilt and remorse but did the best she could faced with grueling alternatives; the businessman besieged with debt who sold his integrity in a series of desperate transactions; the insecure clergyman addicted to being liked, who never challenged his people from the pulpit and longed for unconditional love; the sexually abused teen molested by his father and now selling his body on the street, who, as he falls asleep each night after his last 'trick', whispers the name of the unknown God he learned about in Sunday school.'But how?' we ask.Then the voice says, 'They have washed their robes and have made them white in the blood of the Lamb.'There they are. There *we* are - the multitude who so wanted to be faithful, who at times got defeated, soiled by life, and bested by trials, wearing the bloodied garments of life's tribulations, but through it all clung to faith. My friends, if this is not good news to you, you have never understood the gospel of grace.”","faith,forgiveness,grace,love,salvation,sin",Faith
481,"“Why did they believe? Because they saw miracles. Things one man took as chance, a man of faith took as a sign. A loved one recovering from disease, a fortunate business deal, a chance meeting with a long lost friend. It wasn't the grand doctrines or the sweeping ideals that seemed to make believers out of men. It was the simple magic in the world around them.”","faith,magic,miracles,religion,simplicity",Faith
482,“Your faith will not fail while God sustains it; you are not strong enough to fall away while God is resolved to hold you.”,"faith,strength",Faith
483,“Does trust have to be earned. Or is it simply a matter of faith?”,"faith,trust",Faith
484,"“They say time is money, but that's not true. Time is life. And if I want the fullest life, I need to find fullest time... the busyness of your life leaving little room for the source of your life...God gives us time. And who has time for God?Which makes no sense.”",faith,Faith
485,"“Instead of being encouraged to feel completely protected, loved, honored, and respected by the Divine Force, you've been taught that you're being judged. Because you've been taught that, you feel guilt and fear. But guilt and fear do not open you connection to the Divine; they only serve to close your heart. The reality is that God's way is love, and you can see this for yourself.”","faith,hope,love,spirituality",Faith
486,“اعذرني !!لن ألوث طهري ونقائي لمجرد إرضائك ،ولن أدنس مبادئي لأكسب شرف قربك مني ..ولن أنزع رداء الطفولة من روحي من ذاتي من وجداني ..لأكون في نظرك أنثى كاملة النضوجهذه أنا إن أردتني بطهري بطفولتي بنقائي بوفائي بعطائي !!وإن لم ترغب بنجلائك كما هي ..إذهب إليهن وغادرنيفكثيرات ياسيدي من هن بحجم رغباتك !وقليلات / قليلات من هن بحجم نقائي !”,"books,faith,heart,love,reading,success,to-read,شعر,صام,قلب,كتاب",Faith
487,"“We tend to be preoccupied by our problems when we have a heightened sense of vulnerability and a diminished sense of power. Today, see each problem as an invitation to prayer.”","faith,god,mind,power,prayer,problems,spirituality,worry",Faith
488,"“Faith is what makes life bearable, with all its tragedies and ambiguities and sudden, startling joys.”",faith,Faith
489,"“Faith is an organ of knowledge, and love an organ of experience.”","faith,love,religion",Faith
